#mc_id,pct_full,cell_generation,num_cells
1,1,42,94
1,1,43,70
1,1,44,57
1,1,45,45
1,1,46,33
1,1,47,30
1,1,48,19
1,1,49,20
1,1,50,13
1,1,51,10
1,1,52,6
1,1,53,5
1,1,54,1
1,1,55,1
1,1,56,3
1,1,57,3
2,0.25,0,1
2,0.25,1,4
2,0.25,2,10
2,0.25,3,13
2,0.25,4,16
2,0.25,5,23
2,0.25,6,29
2,0.25,7,31
2,0.25,8,43
2,0.25,9,40
2,0.25,10,57
2,0.25,11,55
2,0.25,12,64
2,0.25,13,68
2,0.25,14,73
2,0.25,15,70
2,0.25,16,67
2,0.25,17,67
2,0.25,18,71
2,0.25,19,82
2,0.25,20,57
2,0.25,21,41
2,0.25,22,22
2,0.25,23,10
2,0.25,24,7
2,0.25,25,3
2,0.5,0,1
2,0.5,1,4
2,0.5,2,10
2,0.5,3,13
2,0.5,4,16
2,0.5,5,23
2,0.5,6,29
2,0.5,7,31
2,0.5,8,43
2,0.5,9,40
2,0.5,10,57
2,0.5,11,55
2,0.5,12,64
2,0.5,13,68
2,0.5,14,73
2,0.5,15,70
2,0.5,16,67
2,0.5,17,69
2,0.5,18,78
2,0.5,19,97
2,0.5,20,87
2,0.5,21,92
2,0.5,22,110
2,0.5,23,116
2,0.5,24,113
2,0.5,25,121
2,0.5,26,123
2,0.5,27,120
2,0.5,28,95
2,0.5,29,71
2,0.5,30,40
2,0.5,31,20
2,0.5,32,13
2,0.5,33,10
2,0.5,34,5
2,0.5,35,3
2,0.5,36,1
2,0.75,0,1
2,0.75,1,4
2,0.75,2,10
2,0.75,3,13
2,0.75,4,16
2,0.75,5,23
2,0.75,6,29
2,0.75,7,31
2,0.75,8,43
2,0.75,9,40
2,0.75,10,57
2,0.75,11,55
2,0.75,12,64
2,0.75,13,68
2,0.75,14,73
2,0.75,15,70
2,0.75,16,67
2,0.75,17,69
2,0.75,18,78
2,0.75,19,97
2,0.75,20,87
2,0.75,21,92
2,0.75,22,110
2,0.75,23,116
2,0.75,24,115
2,0.75,25,129
2,0.75,26,145
2,0.75,27,158
2,0.75,28,162
2,0.75,29,155
2,0.75,30,136
2,0.75,31,136
2,0.75,32,131
2,0.75,33,116
2,0.75,34,116
2,0.75,35,81
2,0.75,36,71
2,0.75,37,52
2,0.75,38,19
2,0.75,39,17
2,0.75,40,13
2,0.75,41,5
2,0.75,42,2
2,1,0,1
2,1,1,4
2,1,2,10
2,1,3,13
2,1,4,16
2,1,5,23
2,1,6,29
2,1,7,31
2,1,8,43
2,1,9,40
2,1,10,57
2,1,11,55
2,1,12,64
2,1,13,68
2,1,14,73
2,1,15,70
2,1,16,67
2,1,17,69
2,1,18,78
2,1,19,97
2,1,20,87
2,1,21,92
2,1,22,110
2,1,23,116
2,1,24,115
2,1,25,129
2,1,26,145
2,1,27,159
2,1,28,163
2,1,29,159
2,1,30,140
2,1,31,152
2,1,32,152
2,1,33,154
2,1,34,182
2,1,35,167
2,1,36,165
2,1,37,149
2,1,38,122
2,1,39,105
2,1,40,92
2,1,41,80
2,1,42,62
2,1,43,41
2,1,44,36
2,1,45,22
2,1,46,23
2,1,47,20
2,1,48,11
2,1,49,8
2,1,50,12
2,1,51,7
2,1,52,7
2,1,53,2
2,1,54,1
2,1,55,1
3,0.25,0,1
3,0.25,1,5
3,0.25,2,8
3,0.25,3,15
3,0.25,4,17
3,0.25,5,21
3,0.25,6,31
3,0.25,7,35
3,0.25,8,37
3,0.25,9,42
3,0.25,10,43
3,0.25,11,48
3,0.25,12,46
3,0.25,13,57
3,0.25,14,65
3,0.25,15,73
3,0.25,16,68
3,0.25,17,81
3,0.25,18,80
3,0.25,19,71
3,0.25,20,61
3,0.25,21,48
3,0.25,22,33
3,0.25,23,19
3,0.25,24,10
3,0.25,25,6
3,0.25,26,3
3,0.5,0,1
3,0.5,1,5
3,0.5,2,8
3,0.5,3,15
3,0.5,4,17
3,0.5,5,21
3,0.5,6,31
3,0.5,7,35
3,0.5,8,37
3,0.5,9,42
3,0.5,10,43
3,0.5,11,48
3,0.5,12,46
3,0.5,13,57
3,0.5,14,65
3,0.5,15,73
3,0.5,16,70
3,0.5,17,84
3,0.5,18,91
3,0.5,19,92
3,0.5,20,89
3,0.5,21,103
3,0.5,22,115
3,0.5,23,102
3,0.5,24,101
3,0.5,25,113
3,0.5,26,89
3,0.5,27,94
3,0.5,28,80
3,0.5,29,76
3,0.5,30,64
3,0.5,31,49
3,0.5,32,40
3,0.5,33,20
3,0.5,34,19
3,0.5,35,8
3,0.5,36,3
3,0.5,37,1
3,0.5,38,1
3,0.75,0,1
3,0.75,1,5
3,0.75,2,8
3,0.75,3,15
3,0.75,4,17
3,0.75,5,21
3,0.75,6,31
3,0.75,7,35
3,0.75,8,37
3,0.75,9,42
3,0.75,10,43
3,0.75,11,48
3,0.75,12,46
3,0.75,13,57
3,0.75,14,65
3,0.75,15,73
3,0.75,16,70
3,0.75,17,84
3,0.75,18,91
3,0.75,19,92
3,0.75,20,89
3,0.75,21,103
3,0.75,22,116
3,0.75,23,106
3,0.75,24,107
3,0.75,25,126
3,0.75,26,113
3,0.75,27,133
3,0.75,28,127
3,0.75,29,139
3,0.75,30,137
3,0.75,31,134
3,0.75,32,127
3,0.75,33,119
3,0.75,34,118
3,0.75,35,105
3,0.75,36,85
3,0.75,37,68
3,0.75,38,52
3,0.75,39,38
3,0.75,40,26
3,0.75,41,14
3,0.75,42,6
3,0.75,43,2
3,0.75,44,1
3,1,0,1
3,1,1,5
3,1,2,8
3,1,3,15
3,1,4,17
3,1,5,21
3,1,6,31
3,1,7,35
3,1,8,37
3,1,9,42
3,1,10,43
3,1,11,48
3,1,12,46
3,1,13,57
3,1,14,65
3,1,15,73
3,1,16,70
3,1,17,84
3,1,18,91
3,1,19,92
3,1,20,89
3,1,21,103
3,1,22,116
3,1,23,106
3,1,24,107
3,1,25,126
3,1,26,113
3,1,27,133
3,1,28,128
3,1,29,140
3,1,30,149
3,1,31,156
3,1,32,154
3,1,33,156
3,1,34,173
3,1,35,166
3,1,36,142
3,1,37,142
3,1,38,124
3,1,39,114
3,1,40,93
3,1,41,77
3,1,42,64
3,1,43,55
3,1,44,56
3,1,45,39
3,1,46,35
3,1,47,32
3,1,48,26
3,1,49,17
3,1,50,16
3,1,51,14
3,1,52,13
3,1,53,13
3,1,54,11
3,1,55,7
3,1,56,5
3,1,57,2
3,1,58,3
4,0.25,0,1
4,0.25,1,3
4,0.25,2,10
4,0.25,3,14
4,0.25,4,12
4,0.25,5,24
4,0.25,6,33
4,0.25,7,29
4,0.25,8,30
4,0.25,9,38
4,0.25,10,48
4,0.25,11,49
4,0.25,12,47
4,0.25,13,52
4,0.25,14,57
4,0.25,15,63
4,0.25,16,73
4,0.25,17,82
4,0.25,18,80
4,0.25,19,84
4,0.25,20,69
4,0.25,21,54
4,0.25,22,35
4,0.25,23,14
4,0.25,24,12
4,0.25,25,6
4,0.25,26,4
4,0.25,27,1
4,0.5,0,1
4,0.5,1,3
4,0.5,2,10
4,0.5,3,14
4,0.5,4,12
4,0.5,5,24
4,0.5,6,33
4,0.5,7,29
4,0.5,8,30
4,0.5,9,38
4,0.5,10,48
4,0.5,11,49
4,0.5,12,47
4,0.5,13,52
4,0.5,14,58
4,0.5,15,63
4,0.5,16,73
4,0.5,17,83
4,0.5,18,84
4,0.5,19,98
4,0.5,20,95
4,0.5,21,92
4,0.5,22,104
4,0.5,23,101
4,0.5,24,113
4,0.5,25,134
4,0.5,26,122
4,0.5,27,105
4,0.5,28,99
4,0.5,29,91
4,0.5,30,60
4,0.5,31,42
4,0.5,32,24
4,0.5,33,14
4,0.5,34,2
4,0.5,35,1
4,0.75,0,1
4,0.75,1,3
4,0.75,2,10
4,0.75,3,14
4,0.75,4,12
4,0.75,5,24
4,0.75,6,33
4,0.75,7,29
4,0.75,8,30
4,0.75,9,38
4,0.75,10,48
4,0.75,11,49
4,0.75,12,47
4,0.75,13,52
4,0.75,14,58
4,0.75,15,63
4,0.75,16,73
4,0.75,17,83
4,0.75,18,84
4,0.75,19,98
4,0.75,20,95
4,0.75,21,92
4,0.75,22,104
4,0.75,23,101
4,0.75,24,114
4,0.75,25,135
4,0.75,26,128
4,0.75,27,122
4,0.75,28,128
4,0.75,29,134
4,0.75,30,140
4,0.75,31,142
4,0.75,32,133
4,0.75,33,148
4,0.75,34,149
4,0.75,35,111
4,0.75,36,82
4,0.75,37,73
4,0.75,38,45
4,0.75,39,30
4,0.75,40,15
4,0.75,41,2
4,1,0,1
4,1,1,3
4,1,2,10
4,1,3,14
4,1,4,12
4,1,5,24
4,1,6,33
4,1,7,29
4,1,8,30
4,1,9,38
4,1,10,48
4,1,11,49
4,1,12,47
4,1,13,52
4,1,14,58
4,1,15,63
4,1,16,73
4,1,17,83
4,1,18,84
4,1,19,98
4,1,20,95
4,1,21,92
4,1,22,104
4,1,23,101
4,1,24,114
4,1,25,135
4,1,26,128
4,1,27,122
4,1,28,128
4,1,29,134
4,1,30,143
4,1,31,144
4,1,32,141
4,1,33,168
4,1,34,175
4,1,35,162
4,1,36,149
4,1,37,139
4,1,38,124
4,1,39,98
4,1,40,84
4,1,41,79
4,1,42,81
4,1,43,70
4,1,44,57
4,1,45,52
4,1,46,56
4,1,47,46
4,1,48,35
4,1,49,22
4,1,50,18
4,1,51,18
4,1,52,14
4,1,53,8
4,1,54,5
4,1,55,4
4,1,56,1
4,1,57,1
5,0.25,0,1
5,0.25,1,5
5,0.25,2,9
5,0.25,3,13
5,0.25,4,16
5,0.25,5,20
5,0.25,6,23
5,0.25,7,25
5,0.25,8,30
5,0.25,9,40
5,0.25,10,43
5,0.25,11,50
5,0.25,12,55
5,0.25,13,52
5,0.25,14,53
5,0.25,15,68
5,0.25,16,75
5,0.25,17,77
5,0.25,18,82
5,0.25,19,68
5,0.25,20,56
5,0.25,21,48
5,0.25,22,43
5,0.25,23,29
5,0.25,24,11
5,0.25,25,17
5,0.25,26,10
5,0.25,27,4
5,0.25,28,1
5,0.5,0,1
5,0.5,1,5
5,0.5,2,9
5,0.5,3,13
5,0.5,4,16
5,0.5,5,20
5,0.5,6,23
5,0.5,7,25
5,0.5,8,30
5,0.5,9,40
5,0.5,10,43
5,0.5,11,50
5,0.5,12,55
5,0.5,13,52
5,0.5,14,54
5,0.5,15,68
5,0.5,16,76
5,0.5,17,83
5,0.5,18,85
5,0.5,19,82
5,0.5,20,86
5,0.5,21,97
5,0.5,22,112
5,0.5,23,108
5,0.5,24,101
5,0.5,25,111
5,0.5,26,112
5,0.5,27,109
5,0.5,28,88
5,0.5,29,80
5,0.5,30,68
5,0.5,31,54
5,0.5,32,24
5,0.5,33,21
5,0.5,34,16
5,0.5,35,16
5,0.5,36,13
5,0.5,37,2
5,0.75,0,1
5,0.75,1,5
5,0.75,2,9
5,0.75,3,13
5,0.75,4,16
5,0.75,5,20
5,0.75,6,23
5,0.75,7,25
5,0.75,8,30
5,0.75,9,40
5,0.75,10,43
5,0.75,11,50
5,0.75,12,55
5,0.75,13,52
5,0.75,14,54
5,0.75,15,68
5,0.75,16,76
5,0.75,17,83
5,0.75,18,85
5,0.75,19,82
5,0.75,20,86
5,0.75,21,97
5,0.75,22,112
5,0.75,23,109
5,0.75,24,101
5,0.75,25,112
5,0.75,26,121
5,0.75,27,127
5,0.75,28,117
5,0.75,29,130
5,0.75,30,152
5,0.75,31,170
5,0.75,32,141
5,0.75,33,140
5,0.75,34,131
5,0.75,35,121
5,0.75,36,100
5,0.75,37,69
5,0.75,38,43
5,0.75,39,32
5,0.75,40,17
5,0.75,41,9
5,0.75,42,4
5,0.75,43,1
5,1,0,1
5,1,1,5
5,1,2,9
5,1,3,13
5,1,4,16
5,1,5,20
5,1,6,23
5,1,7,25
5,1,8,30
5,1,9,40
5,1,10,43
5,1,11,50
5,1,12,55
5,1,13,52
5,1,14,54
5,1,15,68
5,1,16,76
5,1,17,83
5,1,18,85
5,1,19,82
5,1,20,86
5,1,21,97
5,1,22,112
5,1,23,109
5,1,24,101
5,1,25,112
5,1,26,121
5,1,27,127
5,1,28,117
5,1,29,130
5,1,30,153
5,1,31,171
5,1,32,143
5,1,33,152
5,1,34,157
5,1,35,164
5,1,36,174
5,1,37,170
5,1,38,150
5,1,39,129
5,1,40,111
5,1,41,97
5,1,42,77
5,1,43,66
5,1,44,67
5,1,45,56
5,1,46,37
5,1,47,27
5,1,48,23
5,1,49,17
5,1,50,10
5,1,51,3
6,0.25,0,1
6,0.25,1,5
6,0.25,2,8
6,0.25,3,13
6,0.25,4,18
6,0.25,5,24
6,0.25,6,29
6,0.25,7,33
6,0.25,8,36
6,0.25,9,37
6,0.25,10,52
6,0.25,11,48
6,0.25,12,54
6,0.25,13,58
6,0.25,14,61
6,0.25,15,69
6,0.25,16,69
6,0.25,17,79
6,0.25,18,86
6,0.25,19,81
6,0.25,20,61
6,0.25,21,49
6,0.25,22,32
6,0.25,23,14
6,0.25,24,6
6,0.25,25,1
6,0.5,0,1
6,0.5,1,5
6,0.5,2,8
6,0.5,3,13
6,0.5,4,18
6,0.5,5,24
6,0.5,6,29
6,0.5,7,33
6,0.5,8,36
6,0.5,9,37
6,0.5,10,52
6,0.5,11,48
6,0.5,12,54
6,0.5,13,58
6,0.5,14,61
6,0.5,15,69
6,0.5,16,69
6,0.5,17,82
6,0.5,18,94
6,0.5,19,102
6,0.5,20,98
6,0.5,21,103
6,0.5,22,112
6,0.5,23,104
6,0.5,24,109
6,0.5,25,117
6,0.5,26,115
6,0.5,27,101
6,0.5,28,88
6,0.5,29,76
6,0.5,30,61
6,0.5,31,39
6,0.5,32,19
6,0.5,33,7
6,0.5,34,5
6,0.5,35,1
6,0.75,0,1
6,0.75,1,5
6,0.75,2,8
6,0.75,3,13
6,0.75,4,18
6,0.75,5,24
6,0.75,6,29
6,0.75,7,33
6,0.75,8,36
6,0.75,9,37
6,0.75,10,52
6,0.75,11,48
6,0.75,12,54
6,0.75,13,58
6,0.75,14,61
6,0.75,15,69
6,0.75,16,69
6,0.75,17,82
6,0.75,18,94
6,0.75,19,103
6,0.75,20,98
6,0.75,21,103
6,0.75,22,114
6,0.75,23,104
6,0.75,24,111
6,0.75,25,121
6,0.75,26,132
6,0.75,27,127
6,0.75,28,127
6,0.75,29,141
6,0.75,30,144
6,0.75,31,151
6,0.75,32,138
6,0.75,33,127
6,0.75,34,116
6,0.75,35,99
6,0.75,36,85
6,0.75,37,71
6,0.75,38,41
6,0.75,39,22
6,0.75,40,4
6,0.75,41,1
6,0.75,42,1
6,1,0,1
6,1,1,5
6,1,2,8
6,1,3,13
6,1,4,18
6,1,5,24
6,1,6,29
6,1,7,33
6,1,8,36
6,1,9,37
6,1,10,52
6,1,11,48
6,1,12,54
6,1,13,58
6,1,14,61
6,1,15,69
6,1,16,69
6,1,17,82
6,1,18,94
6,1,19,103
6,1,20,98
6,1,21,103
6,1,22,114
6,1,23,104
6,1,24,111
6,1,25,121
6,1,26,132
6,1,27,127
6,1,28,127
6,1,29,141
6,1,30,148
6,1,31,157
6,1,32,157
6,1,33,157
6,1,34,155
6,1,35,153
6,1,36,155
6,1,37,148
6,1,38,137
6,1,39,124
6,1,40,96
6,1,41,93
6,1,42,83
6,1,43,69
6,1,44,57
6,1,45,45
6,1,46,32
6,1,47,27
6,1,48,14
6,1,49,9
6,1,50,3
6,1,51,3
6,1,52,2
7,0.25,0,1
7,0.25,1,4
7,0.25,2,9
7,0.25,3,16
7,0.25,4,24
7,0.25,5,25
7,0.25,6,25
7,0.25,7,28
7,0.25,8,40
7,0.25,9,44
7,0.25,10,44
7,0.25,11,49
7,0.25,12,58
7,0.25,13,67
7,0.25,14,65
7,0.25,15,74
7,0.25,16,78
7,0.25,17,85
7,0.25,18,94
7,0.25,19,77
7,0.25,20,62
7,0.25,21,38
7,0.25,22,11
7,0.25,23,5
7,0.25,24,1
7,0.5,0,1
7,0.5,1,4
7,0.5,2,9
7,0.5,3,16
7,0.5,4,24
7,0.5,5,25
7,0.5,6,25
7,0.5,7,28
7,0.5,8,40
7,0.5,9,44
7,0.5,10,44
7,0.5,11,49
7,0.5,12,58
7,0.5,13,67
7,0.5,14,65
7,0.5,15,74
7,0.5,16,78
7,0.5,17,86
7,0.5,18,106
7,0.5,19,93
7,0.5,20,97
7,0.5,21,111
7,0.5,22,114
7,0.5,23,132
7,0.5,24,124
7,0.5,25,113
7,0.5,26,115
7,0.5,27,106
7,0.5,28,84
7,0.5,29,51
7,0.5,30,34
7,0.5,31,21
7,0.5,32,8
7,0.5,33,2
7,0.75,0,1
7,0.75,1,4
7,0.75,2,9
7,0.75,3,16
7,0.75,4,24
7,0.75,5,25
7,0.75,6,25
7,0.75,7,28
7,0.75,8,40
7,0.75,9,44
7,0.75,10,44
7,0.75,11,49
7,0.75,12,58
7,0.75,13,67
7,0.75,14,65
7,0.75,15,74
7,0.75,16,78
7,0.75,17,86
7,0.75,18,106
7,0.75,19,93
7,0.75,20,97
7,0.75,21,111
7,0.75,22,114
7,0.75,23,132
7,0.75,24,124
7,0.75,25,120
7,0.75,26,123
7,0.75,27,125
7,0.75,28,146
7,0.75,29,147
7,0.75,30,142
7,0.75,31,147
7,0.75,32,138
7,0.75,33,128
7,0.75,34,104
7,0.75,35,84
7,0.75,36,63
7,0.75,37,47
7,0.75,38,25
7,0.75,39,16
7,0.75,40,3
7,1,0,1
7,1,1,4
7,1,2,9
7,1,3,16
7,1,4,24
7,1,5,25
7,1,6,25
7,1,7,28
7,1,8,40
7,1,9,44
7,1,10,44
7,1,11,49
7,1,12,58
7,1,13,67
7,1,14,65
7,1,15,74
7,1,16,78
7,1,17,86
7,1,18,106
7,1,19,93
7,1,20,97
7,1,21,111
7,1,22,114
7,1,23,132
7,1,24,124
7,1,25,120
7,1,26,123
7,1,27,125
7,1,28,146
7,1,29,149
7,1,30,148
7,1,31,158
7,1,32,160
7,1,33,169
7,1,34,166
7,1,35,158
7,1,36,147
7,1,37,137
7,1,38,114
7,1,39,104
7,1,40,97
7,1,41,69
7,1,42,68
7,1,43,65
7,1,44,40
7,1,45,34
7,1,46,26
7,1,47,23
7,1,48,19
7,1,49,8
7,1,50,3
7,1,51,2
7,1,52,2
7,1,53,2
8,0.25,0,1
8,0.25,1,2
8,0.25,2,7
8,0.25,3,10
8,0.25,4,13
8,0.25,5,19
8,0.25,6,26
8,0.25,7,23
8,0.25,8,34
8,0.25,9,47
8,0.25,10,44
8,0.25,11,45
8,0.25,12,56
8,0.25,13,59
8,0.25,14,68
8,0.25,15,71
8,0.25,16,64
8,0.25,17,77
8,0.25,18,79
8,0.25,19,78
8,0.25,20,64
8,0.25,21,52
8,0.25,22,44
8,0.25,23,18
8,0.25,24,13
8,0.25,25,6
8,0.25,26,4
8,0.5,0,1
8,0.5,1,2
8,0.5,2,7
8,0.5,3,10
8,0.5,4,13
8,0.5,5,19
8,0.5,6,26
8,0.5,7,23
8,0.5,8,34
8,0.5,9,47
8,0.5,10,44
8,0.5,11,45
8,0.5,12,56
8,0.5,13,59
8,0.5,14,68
8,0.5,15,71
8,0.5,16,64
8,0.5,17,77
8,0.5,18,80
8,0.5,19,86
8,0.5,20,95
8,0.5,21,98
8,0.5,22,112
8,0.5,23,114
8,0.5,24,114
8,0.5,25,114
8,0.5,26,107
8,0.5,27,109
8,0.5,28,98
8,0.5,29,72
8,0.5,30,56
8,0.5,31,33
8,0.5,32,32
8,0.5,33,28
8,0.5,34,19
8,0.5,35,8
8,0.5,36,5
8,0.5,37,2
8,0.75,0,1
8,0.75,1,2
8,0.75,2,7
8,0.75,3,10
8,0.75,4,13
8,0.75,5,19
8,0.75,6,26
8,0.75,7,23
8,0.75,8,34
8,0.75,9,47
8,0.75,10,44
8,0.75,11,45
8,0.75,12,56
8,0.75,13,59
8,0.75,14,68
8,0.75,15,71
8,0.75,16,64
8,0.75,17,77
8,0.75,18,80
8,0.75,19,86
8,0.75,20,95
8,0.75,21,98
8,0.75,22,113
8,0.75,23,114
8,0.75,24,116
8,0.75,25,117
8,0.75,26,118
8,0.75,27,127
8,0.75,28,131
8,0.75,29,131
8,0.75,30,148
8,0.75,31,144
8,0.75,32,148
8,0.75,33,125
8,0.75,34,119
8,0.75,35,108
8,0.75,36,94
8,0.75,37,59
8,0.75,38,41
8,0.75,39,37
8,0.75,40,27
8,0.75,41,19
8,0.75,42,5
8,0.75,43,3
8,0.75,44,1
8,0.75,45,2
8,1,0,1
8,1,1,2
8,1,2,7
8,1,3,10
8,1,4,13
8,1,5,19
8,1,6,26
8,1,7,23
8,1,8,34
8,1,9,47
8,1,10,44
8,1,11,45
8,1,12,56
8,1,13,59
8,1,14,68
8,1,15,71
8,1,16,64
8,1,17,77
8,1,18,80
8,1,19,86
8,1,20,95
8,1,21,98
8,1,22,113
8,1,23,114
8,1,24,116
8,1,25,117
8,1,26,118
8,1,27,127
8,1,28,131
8,1,29,131
8,1,30,148
8,1,31,149
8,1,32,156
8,1,33,149
8,1,34,162
8,1,35,159
8,1,36,171
8,1,37,162
8,1,38,150
8,1,39,127
8,1,40,118
8,1,41,95
8,1,42,75
8,1,43,59
8,1,44,50
8,1,45,39
8,1,46,32
8,1,47,29
8,1,48,18
8,1,49,14
8,1,50,11
8,1,51,9
8,1,52,7
8,1,53,6
8,1,54,7
8,1,55,2
9,0.25,0,1
9,0.25,1,4
9,0.25,2,7
9,0.25,3,9
9,0.25,4,14
9,0.25,5,23
9,0.25,6,28
9,0.25,7,30
9,0.25,8,37
9,0.25,9,42
9,0.25,10,52
9,0.25,11,52
9,0.25,12,56
9,0.25,13,62
9,0.25,14,67
9,0.25,15,65
9,0.25,16,69
9,0.25,17,71
9,0.25,18,61
9,0.25,19,70
9,0.25,20,66
9,0.25,21,52
9,0.25,22,38
9,0.25,23,25
9,0.25,24,15
9,0.25,25,6
9,0.25,26,2
9,0.5,0,1
9,0.5,1,4
9,0.5,2,7
