#mc_id,pct_full,cell_generation,num_cells
10,0.25,7,7
10,0.25,8,3
10,0.5,0,1
10,0.5,1,2
10,0.5,2,6
10,0.5,3,11
10,0.5,4,19
10,0.5,5,19
10,0.5,6,17
10,0.5,7,23
10,0.5,8,17
10,0.5,9,9
10,0.5,10,4
10,0.75,0,1
10,0.75,1,2
10,0.75,2,6
10,0.75,3,11
10,0.75,4,19
10,0.75,5,20
10,0.75,6,19
10,0.75,7,30
10,0.75,8,31
10,0.75,9,26
10,0.75,10,14
10,0.75,11,10
10,0.75,12,2
10,0.75,13,1
10,1,0,1
10,1,1,2
10,1,2,6
10,1,3,11
10,1,4,19
10,1,5,22
10,1,6,19
10,1,7,30
10,1,8,36
10,1,9,32
10,1,10,23
10,1,11,18
10,1,12,17
10,1,13,14
10,1,14,4
10,1,15,2
11,0.25,0,1
11,0.25,1,2
11,0.25,2,5
11,0.25,3,10
11,0.25,4,14
11,0.25,5,14
11,0.25,6,13
11,0.25,7,4
11,0.25,8,1
11,0.5,0,1
11,0.5,1,2
11,0.5,2,5
11,0.5,3,10
11,0.5,4,18
11,0.5,5,19
11,0.5,6,23
11,0.5,7,26
11,0.5,8,16
11,0.5,9,6
11,0.5,10,1
11,0.5,11,1
11,0.75,0,1
11,0.75,1,2
11,0.75,2,5
11,0.75,3,10
11,0.75,4,18
11,0.75,5,19
11,0.75,6,25
11,0.75,7,34
11,0.75,8,35
11,0.75,9,24
11,0.75,10,16
11,0.75,11,2
11,0.75,12,1
11,1,0,1
11,1,1,2
11,1,2,5
11,1,3,10
11,1,4,18
11,1,5,19
11,1,6,25
11,1,7,37
11,1,8,39
11,1,9,34
11,1,10,26
11,1,11,19
11,1,12,13
11,1,13,6
11,1,14,2
12,0.25,0,1
12,0.25,1,4
12,0.25,2,6
12,0.25,3,10
12,0.25,4,16
12,0.25,5,16
12,0.25,6,7
12,0.25,7,2
12,0.25,8,1
12,0.25,9,1
12,0.5,0,1
12,0.5,1,4
12,0.5,2,6
12,0.5,3,10
12,0.5,4,18
12,0.5,5,22
12,0.5,6,28
12,0.5,7,22
12,0.5,8,8
12,0.5,9,3
12,0.5,10,2
12,0.5,11,1
12,0.5,12,2
12,0.5,13,1
12,0.75,0,1
12,0.75,1,4
12,0.75,2,6
12,0.75,3,10
12,0.75,4,18
12,0.75,5,22
12,0.75,6,32
12,0.75,7,27
12,0.75,8,20
12,0.75,9,21
12,0.75,10,16
12,0.75,11,5
12,0.75,12,4
12,0.75,13,2
12,0.75,14,2
12,0.75,15,1
12,0.75,16,1
12,1,0,1
12,1,1,4
12,1,2,6
12,1,3,10
12,1,4,18
12,1,5,22
12,1,6,33
12,1,7,28
12,1,8,25
12,1,9,29
12,1,10,26
12,1,11,20
12,1,12,13
12,1,13,8
12,1,14,3
12,1,15,3
12,1,16,4
12,1,17,3
13,0.25,0,1
13,0.25,1,5
13,0.25,2,8
13,0.25,3,13
13,0.25,4,16
13,0.25,5,8
13,0.25,6,7
13,0.25,7,5
13,0.25,8,1
13,0.5,0,1
13,0.5,1,5
13,0.5,2,8
13,0.5,3,14
13,0.5,4,21
13,0.5,5,16
13,0.5,6,18
13,0.5,7,18
13,0.5,8,13
13,0.5,9,8
13,0.5,10,5
13,0.5,11,1
13,0.75,0,1
13,0.75,1,5
13,0.75,2,8
13,0.75,3,14
13,0.75,4,21
13,0.75,5,19
13,0.75,6,23
13,0.75,7,28
13,0.75,8,21
13,0.75,9,19
13,0.75,10,17
13,0.75,11,11
13,0.75,12,5
13,1,0,1
13,1,1,5
13,1,2,8
13,1,3,14
13,1,4,21
13,1,5,19
13,1,6,23
13,1,7,30
13,1,8,28
13,1,9,30
13,1,10,32
13,1,11,23
13,1,12,13
13,1,13,6
13,1,14,2
13,1,15,1
14,0.25,0,1
14,0.25,1,3
14,0.25,2,10
14,0.25,3,13
14,0.25,4,12
14,0.25,5,11
14,0.25,6,10
14,0.25,7,4
14,0.5,0,1
14,0.5,1,3
14,0.5,2,11
14,0.5,3,14
14,0.5,4,15
14,0.5,5,21
14,0.5,6,24
14,0.5,7,16
14,0.5,8,17
14,0.5,9,5
14,0.5,10,1
14,0.75,0,1
14,0.75,1,3
14,0.75,2,11
14,0.75,3,14
14,0.75,4,15
14,0.75,5,24
14,0.75,6,28
14,0.75,7,29
14,0.75,8,37
14,0.75,9,21
14,0.75,10,9
14,1,0,1
14,1,1,3
14,1,2,11
14,1,3,14
14,1,4,15
14,1,5,24
14,1,6,29
14,1,7,30
14,1,8,41
14,1,9,29
14,1,10,23
14,1,11,15
14,1,12,7
14,1,13,8
14,1,14,4
14,1,15,1
14,1,16,1
15,0.25,0,1
15,0.25,1,3
15,0.25,2,5
15,0.25,3,8
15,0.25,4,12
15,0.25,5,12
15,0.25,6,11
15,0.25,7,9
15,0.25,8,2
15,0.25,9,1
15,0.5,0,1
15,0.5,1,3
15,0.5,2,5
15,0.5,3,8
15,0.5,4,16
15,0.5,5,23
15,0.5,6,17
15,0.5,7,20
15,0.5,8,16
15,0.5,9,10
15,0.5,10,5
15,0.5,11,2
15,0.5,12,2
15,0.75,0,1
15,0.75,1,3
15,0.75,2,5
15,0.75,3,8
15,0.75,4,16
15,0.75,5,24
15,0.75,6,22
15,0.75,7,25
15,0.75,8,26
15,0.75,9,24
15,0.75,10,20
15,0.75,11,12
15,0.75,12,5
15,0.75,13,1
15,1,0,1
15,1,1,3
15,1,2,5
15,1,3,8
15,1,4,16
15,1,5,24
15,1,6,22
15,1,7,29
15,1,8,37
15,1,9,33
15,1,10,29
15,1,11,22
15,1,12,16
15,1,13,6
15,1,14,4
15,1,15,1
16,0.25,0,1
16,0.25,1,5
16,0.25,2,8
16,0.25,3,11
16,0.25,4,9
16,0.25,5,10
16,0.25,6,9
16,0.25,7,8
16,0.25,8,3
16,0.5,0,1
16,0.5,1,5
16,0.5,2,9
16,0.5,3,12
16,0.5,4,15
16,0.5,5,18
16,0.5,6,19
16,0.5,7,20
16,0.5,8,19
16,0.5,9,7
16,0.5,10,3
16,0.75,0,1
16,0.75,1,5
16,0.75,2,9
16,0.75,3,12
16,0.75,4,16
16,0.75,5,20
16,0.75,6,22
16,0.75,7,28
16,0.75,8,31
16,0.75,9,22
16,0.75,10,15
16,0.75,11,10
16,0.75,12,1
16,1,0,1
16,1,1,5
16,1,2,9
16,1,3,12
16,1,4,16
16,1,5,21
16,1,6,22
16,1,7,28
16,1,8,34
16,1,9,36
16,1,10,32
16,1,11,21
16,1,12,6
16,1,13,4
16,1,14,4
16,1,15,4
16,1,16,1
17,0.25,0,1
17,0.25,1,4
17,0.25,2,7
17,0.25,3,11
17,0.25,4,11
17,0.25,5,12
17,0.25,6,14
17,0.25,7,3
17,0.25,8,1
17,0.5,0,1
17,0.5,1,4
17,0.5,2,7
17,0.5,3,11
17,0.5,4,15
17,0.5,5,17
17,0.5,6,23
17,0.5,7,19
17,0.5,8,18
17,0.5,9,8
17,0.5,10,3
17,0.5,11,2
17,0.75,0,1
17,0.75,1,4
17,0.75,2,7
17,0.75,3,11
17,0.75,4,16
17,0.75,5,20
17,0.75,6,25
17,0.75,7,27
17,0.75,8,31
17,0.75,9,27
17,0.75,10,14
17,0.75,11,8
17,0.75,12,1
17,1,0,1
17,1,1,4
17,1,2,7
17,1,3,11
17,1,4,16
17,1,5,21
17,1,6,26
17,1,7,29
17,1,8,39
17,1,9,36
17,1,10,30
17,1,11,22
17,1,12,10
17,1,13,2
17,1,14,2
18,0.25,0,1
18,0.25,1,4
18,0.25,2,11
18,0.25,3,12
18,0.25,4,16
18,0.25,5,8
18,0.25,6,6
18,0.25,7,4
18,0.25,8,2
18,0.5,0,1
18,0.5,1,4
18,0.5,2,12
18,0.5,3,13
18,0.5,4,21
18,0.5,5,18
18,0.5,6,22
18,0.5,7,22
18,0.5,8,11
18,0.5,9,2
18,0.5,10,2
18,0.75,0,1
18,0.75,1,4
18,0.75,2,12
18,0.75,3,13
18,0.75,4,21
18,0.75,5,21
18,0.75,6,25
18,0.75,7,32
18,0.75,8,30
18,0.75,9,22
18,0.75,10,8
18,0.75,11,2
18,0.75,12,1
18,1,0,1
18,1,1,4
18,1,2,12
18,1,3,13
18,1,4,21
18,1,5,21
18,1,6,27
18,1,7,37
18,1,8,34
18,1,9,35
18,1,10,23
18,1,11,14
18,1,12,8
18,1,13,4
18,1,14,2
19,0.25,0,1
19,0.25,1,6
19,0.25,2,10
19,0.25,3,14
19,0.25,4,11
19,0.25,5,10
19,0.25,6,3
19,0.25,7,5
19,0.25,8,3
19,0.25,9,1
19,0.5,0,1
19,0.5,1,6
19,0.5,2,10
19,0.5,3,15
19,0.5,4,21
19,0.5,5,22
19,0.5,6,17
19,0.5,7,15
19,0.5,8,8
19,0.5,9,6
19,0.5,10,4
19,0.5,11,2
19,0.5,12,1
19,0.75,0,1
19,0.75,1,6
19,0.75,2,10
19,0.75,3,15
19,0.75,4,21
19,0.75,5,24
19,0.75,6,23
19,0.75,7,28
19,0.75,8,26
19,0.75,9,14
19,0.75,10,10
19,0.75,11,7
19,0.75,12,4
19,0.75,13,2
19,0.75,14,1
19,1,0,1
19,1,1,6
19,1,2,10
19,1,3,15
19,1,4,21
19,1,5,24
19,1,6,24
19,1,7,32
19,1,8,32
19,1,9,28
19,1,10,24
19,1,11,14
19,1,12,8
19,1,13,8
19,1,14,4
19,1,15,3
19,1,16,2
20,0.25,0,1
20,0.25,1,4
20,0.25,2,7
20,0.25,3,12
20,0.25,4,12
20,0.25,5,12
20,0.25,6,8
20,0.25,7,6
20,0.25,8,2
20,0.5,0,1
20,0.5,1,4
20,0.5,2,7
20,0.5,3,15
20,0.5,4,14
20,0.5,5,21
20,0.5,6,22
20,0.5,7,15
20,0.5,8,16
20,0.5,9,9
20,0.5,10,3
20,0.5,11,1
20,0.75,0,1
20,0.75,1,4
20,0.75,2,7
20,0.75,3,15
20,0.75,4,14
20,0.75,5,23
20,0.75,6,23
20,0.75,7,24
20,0.75,8,29
20,0.75,9,23
20,0.75,10,12
20,0.75,11,7
20,0.75,12,7
20,0.75,13,2
20,0.75,14,1
20,1,0,1
20,1,1,4
20,1,2,7
20,1,3,15
20,1,4,14
20,1,5,23
20,1,6,24
20,1,7,26
20,1,8,31
20,1,9,31
20,1,10,24
20,1,11,17
20,1,12,17
20,1,13,10
20,1,14,10
20,1,15,2
21,0.25,0,1
21,0.25,1,4
21,0.25,2,8
21,0.25,3,11
21,0.25,4,11
21,0.25,5,13
21,0.25,6,9
21,0.25,7,6
21,0.25,8,1
21,0.5,0,1
21,0.5,1,4
21,0.5,2,9
21,0.5,3,11
21,0.5,4,14
21,0.5,5,21
21,0.5,6,20
21,0.5,7,22
21,0.5,8,15
21,0.5,9,9
21,0.5,10,2
21,0.75,0,1
21,0.75,1,4
21,0.75,2,9
21,0.75,3,11
21,0.75,4,14
21,0.75,5,23
21,0.75,6,21
21,0.75,7,29
21,0.75,8,30
21,0.75,9,24
21,0.75,10,17
21,0.75,11,6
21,0.75,12,3
21,1,0,1
21,1,1,4
21,1,2,9
21,1,3,11
21,1,4,14
21,1,5,23
21,1,6,22
21,1,7,29
21,1,8,33
21,1,9,37
21,1,10,26
21,1,11,21
21,1,12,13
21,1,13,6
21,1,14,4
21,1,15,3
22,0.25,0,1
22,0.25,1,2
22,0.25,2,4
22,0.25,3,9
22,0.25,4,11
22,0.25,5,13
22,0.25,6,11
22,0.25,7,11
22,0.25,8,2
22,0.5,0,1
22,0.5,1,2
22,0.5,2,4
22,0.5,3,9
22,0.5,4,13
22,0.5,5,17
22,0.5,6,19
22,0.5,7,26
22,0.5,8,18
22,0.5,9,9
22,0.5,10,9
22,0.5,11,1
22,0.75,0,1
22,0.75,1,2
22,0.75,2,4
22,0.75,3,9
22,0.75,4,14
22,0.75,5,18
22,0.75,6,20
22,0.75,7,30
22,0.75,8,30
22,0.75,9,25
22,0.75,10,19
22,0.75,11,11
22,0.75,12,7
22,0.75,13,2
22,1,0,1
22,1,1,2
22,1,2,4
22,1,3,9
22,1,4,14
22,1,5,18
22,1,6,21
22,1,7,30
22,1,8,32
22,1,9,32
22,1,10,34
22,1,11,24
22,1,12,18
22,1,13,10
22,1,14,3
22,1,15,2
22,1,16,2
23,0.25,0,1
23,0.25,1,4
23,0.25,2,5
23,0.25,3,9
23,0.25,4,11
23,0.25,5,13
23,0.25,6,13
23,0.25,7,7
23,0.25,8,1
23,0.5,0,1
23,0.5,1,4
23,0.5,2,5
23,0.5,3,10
23,0.5,4,15
23,0.5,5,19
23,0.5,6,19
23,0.5,7,20
23,0.5,8,18
23,0.5,9,12
23,0.5,10,4
23,0.5,11,1
23,0.75,0,1
23,0.75,1,4
23,0.75,2,5
23,0.75,3,10
23,0.75,4,15
23,0.75,5,20
23,0.75,6,21
23,0.75,7,26
23,0.75,8,29
23,0.75,9,29
23,0.75,10,19
23,0.75,11,7
23,0.75,12,5
23,0.75,13,1
23,1,0,1
23,1,1,4
23,1,2,5
23,1,3,10
23,1,4,15
23,1,5,20
23,1,6,22
23,1,7,26
23,1,8,33
23,1,9,41
23,1,10,28
23,1,11,23
23,1,12,15
23,1,13,9
23,1,14,3
23,1,15,1
24,0.25,0,1
24,0.25,1,5
24,0.25,2,8
24,0.25,3,10
24,0.25,4,15
24,0.25,5,12
24,0.25,6,5
24,0.25,7,5
24,0.25,8,2
24,0.25,9,1
24,0.5,0,1
24,0.5,1,5
24,0.5,2,8
24,0.5,3,10
24,0.5,4,15
24,0.5,5,19
24,0.5,6,24
24,0.5,7,18
24,0.5,8,13
24,0.5,9,10
24,0.5,10,3
24,0.5,11,2
24,0.75,0,1
24,0.75,1,5
24,0.75,2,8
24,0.75,3,10
24,0.75,4,15
24,0.75,5,19
24,0.75,6,25
24,0.75,7,28
24,0.75,8,25
24,0.75,9,24
24,0.75,10,17
24,0.75,11,10
24,0.75,12,3
24,0.75,13,2
24,1,0,1
24,1,1,5
24,1,2,8
24,1,3,10
24,1,4,15
24,1,5,19
24,1,6,26
24,1,7,29
24,1,8,26
24,1,9,34
24,1,10,29
24,1,11,20
24,1,12,19
24,1,13,9
24,1,14,2
24,1,15,3
24,1,16,1
25,0.25,0,1
25,0.25,1,5
25,0.25,2,8
25,0.25,3,10
25,0.25,4,10
25,0.25,5,13
25,0.25,6,11
25,0.25,7,5
25,0.25,8,1
25,0.5,0,1
25,0.5,1,5
25,0.5,2,8
25,0.5,3,10
25,0.5,4,11
25,0.5,5,18
25,0.5,6,23
25,0.5,7,15
25,0.5,8,15
25,0.5,9,11
25,0.5,10,6
25,0.5,11,4
25,0.5,12,1
25,0.75,0,1
25,0.75,1,5
25,0.75,2,8
25,0.75,3,10
25,0.75,4,13
25,0.75,5,18
25,0.75,6,25
25,0.75,7,27
25,0.75,8,24
25,0.75,9,23
25,0.75,10,13
25,0.75,11,12
25,0.75,12,6
25,0.75,13,4
25,0.75,14,3
25,1,0,1
25,1,1,5
25,1,2,8
25,1,3,10
25,1,4,13
25,1,5,18
25,1,6,25
25,1,7,27
25,1,8,28
25,1,9,28
25,1,10,23
25,1,11,23
25,1,12,16
25,1,13,12
25,1,14,9
25,1,15,6
25,1,16,3
25,1,17,1
26,0.25,0,1
26,0.25,1,4
26,0.25,2,11
26,0.25,3,18
26,0.25,4,15
26,0.25,5,10
26,0.25,6,2
26,0.25,7,1
26,0.25,8,1
26,0.25,9,1
26,0.5,0,1
26,0.5,1,4
26,0.5,2,11
26,0.5,3,19
26,0.5,4,16
26,0.5,5,22
26,0.5,6,24
26,0.5,7,21
26,0.5,8,6
26,0.5,9,4
26,0.75,0,1
26,0.75,1,4
26,0.75,2,12
26,0.75,3,19
26,0.75,4,19
26,0.75,5,22
26,0.75,6,29
26,0.75,7,35
26,0.75,8,22
26,0.75,9,16
26,0.75,10,7
26,0.75,11,4
26,0.75,12,2
26,1,0,1
26,1,1,4
26,1,2,12
26,1,3,19
26,1,4,19
26,1,5,22
26,1,6,31
26,1,7,38
26,1,8,33
26,1,9,27
26,1,10,16
26,1,11,12
26,1,12,13
26,1,13,5
26,1,14,2
26,1,15,1
26,1,16,1
27,0.25,0,1
27,0.25,1,6
27,0.25,2,8
27,0.25,3,12
27,0.25,4,15
27,0.25,5,11
27,0.25,6,7
27,0.25,7,3
27,0.25,8,1
27,0.5,0,1
27,0.5,1,6
27,0.5,2,8
27,0.5,3,15
27,0.5,4,20
27,0.5,5,18
27,0.5,6,22
27,0.5,7,22
27,0.5,8,11
27,0.5,9,4
27,0.5,10,1
27,0.75,0,1
27,0.75,1,6
27,0.75,2,8
27,0.75,3,15
27,0.75,4,21
27,0.75,5,18
27,0.75,6,28
27,0.75,7,33
27,0.75,8,28
27,0.75,9,19
27,0.75,10,12
27,0.75,11,2
27,0.75,12,1
27,1,0,1
27,1,1,6
27,1,2,8
27,1,3,15
27,1,4,21
27,1,5,18
27,1,6,30
27,1,7,37
27,1,8,36
27,1,9,35
27,1,10,26
27,1,11,13
27,1,12,6
27,1,13,4
28,0.25,0,1
28,0.25,1,3
28,0.25,2,6
28,0.25,3,8
28,0.25,4,11
28,0.25,5,12
28,0.25,6,11
28,0.25,7,9
28,0.25,8,2
28,0.25,9,1
28,0.5,0,1
28,0.5,1,3
28,0.5,2,6
28,0.5,3,9
28,0.5,4,12
28,0.5,5,14
28,0.5,6,17
28,0.5,7,22
28,0.5,8,26
28,0.5,9,10
28,0.5,10,6
28,0.5,11,1
28,0.5,12,1
28,0.75,0,1
28,0.75,1,3
28,0.75,2,6
28,0.75,3,9
28,0.75,4,12
28,0.75,5,16
28,0.75,6,20
28,0.75,7,25
28,0.75,8,36
28,0.75,9,24
28,0.75,10,23
28,0.75,11,12
28,0.75,12,3
28,0.75,13,2
28,1,0,1
28,1,1,3
28,1,2,6
28,1,3,9
28,1,4,12
28,1,5,16
28,1,6,20
28,1,7,26
28,1,8,41
28,1,9,32
28,1,10,33
28,1,11,22
28,1,12,19
28,1,13,9
28,1,14,3
28,1,15,2
28,1,16,2
29,0.25,0,1
29,0.25,1,4
29,0.25,2,10
29,0.25,3,12
29,0.25,4,12
29,0.25,5,15
29,0.25,6,7
29,0.25,7,3
29,0.5,0,1
29,0.5,1,4
29,0.5,2,10
29,0.5,3,13
29,0.5,4,15
29,0.5,5,22
29,0.5,6,19
29,0.5,7,20
