"","mc_size","num_ones","generation","frac_of_pop"
"126",16,24,500,2.89693054915895e-52
"127",16,25,500,5.19586084171481e-51
"128",16,26,500,8.82699283674658e-50
"129",16,27,500,1.28317547321512e-48
"130",16,28,500,2.78965817262475e-47
"131",16,29,500,6.94238329595503e-46
"132",16,30,500,1.6833363108462e-44
"133",16,31,500,4.32953593691992e-43
"134",16,32,500,1.00482462852223e-41
"135",16,33,500,2.34005999632385e-40
"136",16,34,500,5.4248372489487e-39
"137",16,35,500,1.32156728901467e-37
"138",16,36,500,3.16237431507316e-36
"139",16,37,500,7.38047494205606e-35
"140",16,38,500,1.74511656972861e-33
"141",16,39,500,3.61076941722623e-32
"142",16,40,500,8.10502306250279e-31
"143",16,41,500,1.68042852369932e-29
"144",16,42,500,3.75564262022091e-28
"145",16,43,500,8.22780548515627e-27
"146",16,44,500,1.64567439705558e-25
"147",16,45,500,3.1769231489079e-24
"148",16,46,500,5.74509591277762e-23
"149",16,47,500,1.15126456707437e-21
"150",16,48,500,2.20456889118453e-20
"151",16,49,500,4.17027425541024e-19
"152",16,50,500,7.20470721895637e-18
"153",16,51,500,1.331070928203e-16
"154",16,52,500,2.24966719928738e-15
"155",16,53,500,3.67385870885155e-14
"156",16,54,500,6.10319135579004e-13
"157",16,55,500,1.08590393122924e-11
"158",16,56,500,1.72940575003005e-10
"159",16,57,500,2.93896167674251e-09
"160",16,58,500,4.4421090509798e-08
"161",16,59,500,6.40575179907076e-07
"162",16,60,500,8.92977523858556e-06
"163",16,61,500,0.000107332083305498
"164",16,62,500,0.00111868825502655
"165",16,63,500,0.00736713289189118
"166",16,64,500,0.0336240305277031
"167",16,65,500,0.0908341519151617
"168",16,66,500,0.184323887818341
"169",16,67,500,0.43096974696417
"170",16,68,500,0.173988088749716
"171",16,69,500,0.0482196388347916
"172",16,70,500,0.0207808955939929
"173",16,71,500,0.00628704177305111
"174",16,72,500,0.0016722580955655
"175",16,73,500,0.000487834671032928
"176",16,74,500,0.00015096302181651
"177",16,75,500,5.00011379289095e-05
"178",16,76,500,7.58027940950637e-06
"179",16,77,500,9.50804217901179e-07
"180",16,78,500,1.36203013491977e-07
"181",16,79,500,2.00069051263446e-08
"182",16,80,500,2.23558991666655e-09
"183",16,81,500,2.24989226570561e-10
"184",16,82,500,1.59989873655482e-11
"185",16,83,500,1.30506998572122e-12
"186",16,84,500,1.45231696010523e-13
"187",16,85,500,9.76210112240779e-15
"188",16,86,500,8.12782492651215e-16
"189",16,87,500,3.69513708611982e-17
"190",16,88,500,1.65360133479186e-18
"191",16,89,500,5.82331027332672e-20
"192",16,90,500,2.06242296472722e-21
"193",16,91,500,5.64560979744402e-23
"194",16,92,500,1.55561754896467e-24
"195",16,93,500,3.88743983995109e-26
"196",16,94,500,7.90460110773286e-28
"197",16,95,500,1.31615948940089e-29
"198",16,96,500,1.55867236888777e-31
"199",16,97,500,1.56641922794265e-33
"200",16,98,500,1.17335053887661e-35
"201",16,99,500,6.77924336927164e-38
"202",16,100,500,1.29267924877196e-39
"203",16,0,1000,8.55118598015914e-102
"204",16,1,1000,1.00943667861052e-99
"205",16,2,1000,5.03173435255456e-97
"206",16,3,1000,1.61541961993198e-94
"207",16,4,1000,3.69668877921151e-92
"208",16,5,1000,7.31354665346328e-90
"209",16,6,1000,1.16099771790812e-87
"210",16,7,1000,1.50815761973044e-85
"211",16,8,1000,1.97626657170852e-83
"212",16,9,1000,2.13745675326605e-81
"213",16,10,1000,2.0393369646569e-79
"214",16,11,1000,1.56291174196991e-77
"215",16,12,1000,1.08762224532217e-75
"216",16,13,1000,7.81218596235704e-74
"217",16,14,1000,5.4169977446162e-72
"218",16,15,1000,3.57547963366572e-70
"219",16,16,1000,2.22560963663499e-68
"220",16,17,1000,1.19964368287965e-66
"221",16,18,1000,6.71898800689712e-65
"222",16,19,1000,3.41279128131955e-63
"223",16,20,1000,1.55215781191746e-61
"224",16,21,1000,6.94123264057768e-60
"225",16,22,1000,2.92309401373263e-58
"226",16,23,1000,1.29291324214719e-56
"227",16,24,1000,5.18394652122274e-55
"228",16,25,1000,2.03054471553459e-53
"229",16,26,1000,7.43607022415539e-52
"230",16,27,1000,2.44971428301831e-50
"231",16,28,1000,9.13399630785977e-49
"232",16,29,1000,3.38599695548394e-47
"233",16,30,1000,1.13873275299545e-45
"234",16,31,1000,3.69922385395991e-44
"235",16,32,1000,1.05019984211513e-42
"236",16,33,1000,2.87785721453313e-41
"237",16,34,1000,7.69756589938488e-40
"238",16,35,1000,2.12186368698118e-38
"239",16,36,1000,5.70249285062781e-37
"240",16,37,1000,1.48876109684341e-35
"241",16,38,1000,3.89589408098547e-34
"242",16,39,1000,8.9993334926959e-33
"243",16,40,1000,2.21912543461115e-31
"244",16,41,1000,5.06675301402345e-30
"245",16,42,1000,1.23149686554684e-28
"246",16,43,1000,2.91927423068046e-27
"247",16,44,1000,6.32670453587186e-26
"248",16,45,1000,1.31799496833735e-24
"249",16,46,1000,2.57339327360097e-23
"250",16,47,1000,5.49445029679383e-22
"251",16,48,1000,1.11869103398076e-20
"252",16,49,1000,2.2382580207859e-19
"253",16,50,1000,4.09434466633201e-18
"254",16,51,1000,7.93663353318389e-17
"255",16,52,1000,1.40679676799448e-15
"256",16,53,1000,2.40235591775609e-14
"257",16,54,1000,4.15530151535259e-13
"258",16,55,1000,7.64284595791475e-12
"259",16,56,1000,1.25943827063744e-10
"260",16,57,1000,2.20133590398135e-09
"261",16,58,1000,3.42255120712896e-08
"262",16,59,1000,5.06740197332179e-07
"263",16,60,1000,7.23347836120105e-06
"264",16,61,1000,8.90537384071842e-05
"265",16,62,1000,0.000949750212107027
"266",16,63,1000,0.00644737579870553
"267",16,64,1000,0.0304441836978172
"268",16,65,1000,0.085678151732977
"269",16,66,1000,0.179354917824484
"270",16,67,1000,0.423807452704718
"271",16,68,1000,0.174887727950443
"272",16,69,1000,0.0521955057830677
"273",16,70,1000,0.0269332412976823
"274",16,71,1000,0.0101071343693006
"275",16,72,1000,0.0039315609415715
"276",16,73,1000,0.00225926447328755
"277",16,74,1000,0.00159821064739306
"278",16,75,1000,0.00104409941609654
"279",16,76,1000,0.000215408960558
"280",16,77,1000,3.75168426993942e-05
"281",16,78,1000,8.832227711194e-06
"282",16,79,1000,2.33144170643698e-06
"283",16,80,1000,4.2428063677982e-07
"284",16,81,1000,6.99780441715821e-08
"285",16,82,1000,7.35172770995862e-09
"286",16,83,1000,1.13885514923242e-09
"287",16,84,1000,3.56140986654763e-10
"288",16,85,1000,4.4260885406364e-11
"289",16,86,1000,9.42806743496645e-12
"290",16,87,1000,6.82558008951851e-13
"291",16,88,1000,5.30552210246761e-14
"292",16,89,1000,3.00791175334727e-15
"293",16,90,1000,1.89714311599239e-16
"294",16,91,1000,8.48650699227953e-18
"295",16,92,1000,4.32796350374801e-19
"296",16,93,1000,2.09720090045169e-20
"297",16,94,1000,8.01631500255955e-22
"298",16,95,1000,2.49862487536728e-23
"299",16,96,1000,5.04146628217394e-25
"300",16,97,1000,9.3760176530793e-27
"301",16,98,1000,1.32625933794899e-28
"302",16,99,1000,1.75141485580644e-30
"303",16,100,1000,3.46704979175224e-32
"304",16,0,1500,7.97792572796776e-102
"305",16,1,1500,9.42224138176019e-100
"306",16,2,1500,4.70997722822283e-97
"307",16,3,1500,1.51609106607958e-94
"308",16,4,1500,3.47823053523533e-92
"309",16,5,1500,6.89593513580328e-90
"310",16,6,1500,1.09686921167613e-87
"311",16,7,1500,1.42762951746111e-85
"312",16,8,1500,1.87356319727147e-83
"313",16,9,1500,2.0294060002974e-81
"314",16,10,1500,1.93889367266285e-79
"315",16,11,1500,1.48803499041317e-77
"316",16,12,1500,1.03688650426405e-75
"317",16,13,1500,7.45583503499741e-74
"318",16,14,1500,5.17487892065196e-72
"319",16,15,1500,3.41866862592797e-70
"320",16,16,1500,2.12969056723824e-68
"321",16,17,1500,1.14888393031888e-66
"322",16,18,1500,6.43911559149952e-65
"323",16,19,1500,3.27280506129246e-63
"324",16,20,1500,1.48947926166539e-61
"325",16,21,1500,6.66490839755374e-60
"326",16,22,1500,2.8083541425437e-58
"327",16,23,1500,1.24277024675373e-56
"328",16,24,1500,4.98534498051576e-55
"329",16,25,1500,1.95364193429323e-53
"330",16,26,1500,7.15756308562425e-52
"331",16,27,1500,2.35903952927001e-50
"332",16,28,1500,8.79917377976157e-49
"333",16,29,1500,3.26298473513127e-47
"334",16,30,1500,1.09774504641813e-45
"335",16,31,1500,3.56724132194648e-44
"336",16,32,1500,1.013083030492e-42
"337",16,33,1500,2.77707547677016e-41
"338",16,34,1500,7.430396079224e-40
"339",16,35,1500,2.04881602833707e-38
"340",16,36,1500,5.50772076117318e-37
"341",16,37,1500,1.43830530561402e-35
"342",16,38,1500,3.76480340673021e-34
"343",16,39,1500,8.69890456141013e-33
"344",16,40,1500,2.14555598326067e-31
"345",16,41,1500,4.89999521340945e-30
"346",16,42,1500,1.19122975485147e-28
"347",16,43,1500,2.82442301694602e-27
"348",16,44,1500,6.12250084256473e-26
"349",16,45,1500,1.27573222506331e-24
"350",16,46,1500,2.49143921220958e-23
"351",16,47,1500,5.32051505910614e-22
"352",16,48,1500,1.08349159814273e-20
"353",16,49,1500,2.1682432542956e-19
"354",16,50,1500,3.96707479960312e-18
"355",16,51,1500,7.69132439186931e-17
"356",16,52,1500,1.36357417030285e-15
"357",16,53,1500,2.32898924064659e-14
"358",16,54,1500,4.02914557312218e-13
"359",16,55,1500,7.41202299606492e-12
"360",16,56,1500,1.22162200838916e-10
"361",16,57,1500,2.13558260763049e-09
"362",16,58,1500,3.32090070592595e-08
"363",16,59,1500,4.91777339883497e-07
"364",16,60,1500,7.02112093460853e-06
"365",16,61,1500,8.64561768609202e-05
"366",16,62,1500,0.000922239562127672
"367",16,63,1500,0.00626256177663556
"368",16,64,1500,0.0295840104256987
"369",16,65,1500,0.0833143704533388
"370",16,66,1500,0.174567283787505
"371",16,67,1500,0.412824790234865
"372",16,68,1500,0.171104937755579
"373",16,69,1500,0.0522460903733772
"374",16,70,1500,0.0289084306525171
"375",16,71,1500,0.012708643360174
"376",16,72,1500,0.00730573955478466
"377",16,73,1500,0.00689733077900273
"378",16,74,1500,0.00673832727711352
"379",16,75,1500,0.00511934363990332
"380",16,76,1500,0.00111582604186442
"381",16,77,1500,0.000208323607773524
"382",16,78,1500,5.59885248884495e-05
"383",16,79,1500,1.73736216369816e-05
"384",16,80,1500,3.59679334546672e-06
"385",16,81,1500,6.76797763202781e-07
"386",16,82,1500,8.03452020580405e-08
"387",16,83,1500,1.80785725595139e-08
"388",16,84,1500,9.80013305286087e-09
"389",16,85,1500,1.6142554388181e-09
"390",16,86,1500,5.41917029992833e-10
"391",16,87,1500,4.56815507863471e-11
"392",16,88,1500,4.30635881053333e-12
"393",16,89,1500,2.86384694206648e-13
"394",16,90,1500,2.22734693768402e-14
"395",16,91,1500,1.18067303046893e-15
"396",16,92,1500,7.65058651884657e-17
"397",16,93,1500,4.8602241258917e-18
"398",16,94,1500,2.39508427893381e-19
"399",16,95,1500,9.61177817794299e-21
"400",16,96,1500,2.36924147235291e-22
"401",16,97,1500,5.65655106241012e-24
"402",16,98,1500,1.04465452377685e-25
"403",16,99,1500,2.09449370249418e-27
"404",16,100,1500,4.18857360363446e-29
"405",16,0,2000,7.20670491919902e-102
"406",16,1,2000,8.51159808397556e-100
"407",16,2,2000,4.25534977105101e-97
"408",16,3,2000,1.3699434749348e-94
"409",16,4,2000,3.14340893081733e-92
"410",16,5,2000,6.23298101068722e-90
"411",16,6,2000,9.91560257335178e-88
"412",16,7,2000,1.29076305297529e-85
"413",16,8,2000,1.69416824824091e-83
"414",16,9,2000,1.83534998690798e-81
"415",16,10,2000,1.75374238548135e-79
"416",16,11,2000,1.34615438511395e-77
"417",16,12,2000,9.38177948392687e-76
"418",16,13,2000,6.74707798674875e-74
"419",16,14,2000,4.68363527557083e-72
"420",16,15,2000,3.09458731795226e-70
"421",16,16,2000,1.92807457848782e-68
"422",16,17,2000,1.04028453541228e-66
"423",16,18,2000,5.83129041975141e-65
"424",16,19,2000,2.96430853162839e-63
"425",16,20,2000,1.34929677009147e-61
"426",16,21,2000,6.03858055909143e-60
"427",16,22,2000,2.54485540875608e-58
"428",16,23,2000,1.12633118949956e-56
"429",16,24,2000,4.51896444966232e-55
"430",16,25,2000,1.771154264572e-53
"431",16,26,2000,6.49001308045903e-52
"432",16,27,2000,2.1394014994855e-50
"433",16,28,2000,7.98115281747174e-49
"434",16,29,2000,2.96007763184468e-47
"435",16,30,2000,9.95999086622039e-46
"436",16,31,2000,3.23711960676435e-44
"437",16,32,2000,9.19492603415221e-43
"438",16,33,2000,2.52097755522514e-41
"439",16,34,2000,6.74640874645252e-40
"440",16,35,2000,1.86054170005429e-38
"441",16,36,2000,5.00247035689485e-37
"442",16,37,2000,1.30659691797661e-35
"443",16,38,2000,3.42064241726487e-34
"444",16,39,2000,7.90524084833952e-33
"445",16,40,2000,1.95015053891272e-31
"446",16,41,2000,4.45459409099596e-30
"447",16,42,2000,1.08314448953676e-28
"448",16,43,2000,2.56861441200998e-27
"449",16,44,2000,5.56906923163767e-26
"450",16,45,2000,1.16064492839794e-24
"451",16,46,2000,2.26716544485587e-23
"452",16,47,2000,4.84251003462817e-22
"453",16,48,2000,9.86347452401655e-21
"454",16,49,2000,1.97423696874979e-19
"455",16,50,2000,3.61291418804234e-18
"456",16,51,2000,7.00611536010649e-17
"457",16,52,2000,1.24237031891905e-15
"458",16,53,2000,2.1224588749633e-14
"459",16,54,2000,3.67269222578627e-13
"460",16,55,2000,6.75771251222204e-12
"461",16,56,2000,1.11404593793318e-10
"462",16,57,2000,1.94795066744391e-09
"463",16,58,2000,3.029866537025e-08
"464",16,59,2000,4.4879418309273e-07
"465",16,60,2000,6.40911297931721e-06
"466",16,61,2000,7.89435229577323e-05
"467",16,62,2000,0.000842377192821153
"468",16,63,2000,0.00572313454066473
"469",16,64,2000,0.0270553065072979
"470",16,65,2000,0.0762878561980671
"471",16,66,2000,0.160138652902416
"472",16,67,2000,0.379380941513262
"473",16,68,2000,0.158935889606302
"474",16,69,2000,0.0514695869892522
"475",16,70,2000,0.033655355011606
"476",16,71,2000,0.0200839532826945
"477",16,72,2000,0.0177040847585094
"478",16,73,2000,0.0216947035127881
"479",16,74,2000,0.0233892881310741
"480",16,75,2000,0.0184147203926124
"481",16,76,2000,0.00406346862008827
"482",16,77,2000,0.000771738632223118
"483",16,78,2000,0.000214962636057573
"484",16,79,2000,6.96942583340445e-05
"485",16,80,2000,1.49417873494033e-05
"486",16,81,2000,2.92149718970493e-06
"487",16,82,2000,3.70183252084503e-07
"488",16,83,2000,1.12423511876048e-07
"489",16,84,2000,8.25039268966934e-08
"490",16,85,2000,1.58384892652607e-08
"491",16,86,2000,6.62773837468801e-09
"492",16,87,2000,5.92307470256313e-10
"493",16,88,2000,6.02331222547375e-11
"494",16,89,2000,4.26042145811567e-12
"495",16,90,2000,3.60271467475056e-13
"496",16,91,2000,2.04121159327113e-14
"497",16,92,2000,1.46215901993243e-15
"498",16,93,2000,1.04399347321276e-16
"499",16,94,2000,5.73707709261392e-18
"500",16,95,2000,2.56657506388824e-19
"501",16,96,2000,6.8751057339927e-21
"502",16,97,2000,1.8297606985932e-22
"503",16,98,2000,3.80906596792268e-24
"504",16,99,2000,9.47404628012513e-26
"505",16,100,2000,1.90189190027145e-27
"506",16,0,2500,5.3615444783029e-102
"507",16,1,2500,6.33268995420304e-100
"508",16,2,2500,3.16703960304923e-97
"509",16,3,2500,1.01992250735715e-94
"510",16,4,2500,2.34112235554226e-92
"511",16,5,2500,4.64373654480089e-90
"512",16,6,2500,7.39001156728959e-88
"513",16,7,2500,9.62369153070317e-86
"514",16,8,2500,1.26356790136991e-83
"515",16,9,2500,1.36937160902168e-81
"516",16,10,2500,1.30897298461749e-79
"517",16,11,2500,1.0051837017201e-77
"518",16,12,2500,7.00857981505633e-76
"519",16,13,2500,5.04241410402283e-74
"520",16,14,2500,3.50170980110299e-72
"521",16,15,2500,2.31459068540074e-70
"522",16,16,2500,1.44267228261734e-68
"523",16,17,2500,7.78735295965099e-67
"524",16,18,2500,4.36697139481183e-65
"525",16,19,2500,2.22088058495882e-63
"526",16,20,2500,1.01137256273425e-61
"527",16,21,2500,4.52830802754806e-60
"528",16,22,2500,1.90928876725451e-58
"529",16,23,2500,8.45403843598749e-57
"530",16,24,2500,3.39344664108983e-55
"531",16,25,2500,1.33064319451838e-53
"532",16,26,2500,4.87819285844653e-52
"533",16,27,2500,1.60893514544157e-50
"534",16,28,2500,6.00503479455821e-49
"535",16,29,2500,2.22818155214302e-47
"536",16,30,2500,7.50102402766507e-46
"537",16,31,2500,2.4391230574827e-44
"538",16,32,2500,6.93206912813206e-43
"539",16,33,2500,1.90163900455586e-41
"540",16,34,2500,5.09191802985732e-40
"541",16,35,2500,1.40503603893216e-38
"542",16,36,2500,3.77984615614751e-37
"543",16,37,2500,9.87823436296957e-36
"544",16,38,2500,2.58752432761434e-34
"545",16,39,2500,5.9836316971361e-33
"546",16,40,2500,1.47695741089345e-31
"547",16,41,2500,3.37582252287586e-30
"548",16,42,2500,8.2131834262298e-29
"549",16,43,2500,1.94884881098285e-27
"550",16,44,2500,4.22801973452688e-26
"551",16,45,2500,8.81727728146192e-25
"552",16,46,2500,1.72354462137325e-23
"553",16,47,2500,3.68370517819239e-22
"554",16,48,2500,7.50812713922707e-21
"555",16,49,2500,1.50378867996022e-19
"556",16,50,2500,2.75398421318497e-18
"557",16,51,2500,5.34409970417885e-17
"558",16,52,2500,9.48344670778505e-16
"559",16,53,2500,1.6213765376746e-14
"560",16,54,2500,2.80775997676435e-13
"561",16,55,2500,5.16985735493705e-12
"562",16,56,2500,8.52953359512453e-11
"563",16,57,2500,1.49251033990428e-09
"564",16,58,2500,2.32335738065847e-08
"565",16,59,2500,3.4443721597606e-07
"566",16,60,2500,4.92308106470497e-06
"567",16,61,2500,6.06996537171036e-05
"568",16,62,2500,0.00064841328475391
"569",16,63,2500,0.00441276977265825
"570",16,64,2500,0.0209111264294463
"571",16,65,2500,0.0592085209967165
"572",16,66,2500,0.125050467397379
"573",16,67,2500,0.298021659743793
"574",16,68,2500,0.129277241055945
"575",16,69,2500,0.0495012371030174
"576",16,70,2500,0.0450940324178168
"577",16,71,2500,0.037977420806021
"578",16,72,2500,0.0430089821099775
"579",16,73,2500,0.0577490783820752
"580",16,74,2500,0.063982371989046
"581",16,75,2500,0.0508360472341456
"582",16,76,2500,0.0112526555787075
"583",16,77,2500,0.00214668262638131
"584",16,78,2500,0.000603725225431166
"585",16,79,2500,0.000198078272955813
"586",16,80,2500,4.28919320409972e-05
"587",16,81,2500,8.50711168301085e-06
"588",16,82,2500,1.13988703373808e-06
"589",16,83,2500,4.46227086682687e-07
"590",16,84,2500,3.89273279184074e-07
"591",16,85,2500,8.13548078988081e-08
"592",16,86,2500,3.79283188295998e-08
"593",16,87,2500,3.47629730941189e-09
"594",16,88,2500,3.65332653328269e-10
"595",16,89,2500,2.65336802278508e-11
"596",16,90,2500,2.32650621192458e-12
"597",16,91,2500,1.35629928771175e-13
"598",16,92,2500,1.01539846507676e-14
"599",16,93,2500,7.63699507204341e-16
"600",16,94,2500,4.40408177923503e-17
"601",16,95,2500,2.06704647915684e-18
"602",16,96,2500,5.74040116184802e-20
"603",16,97,2500,1.60307551643822e-21
"604",16,98,2500,3.52289563408649e-23
"605",16,99,2500,9.74224150143388e-25
"606",16,100,2500,1.95887415900191e-26
"607",16,0,3000,2.87496870537121e-102
"608",16,1,3000,3.39633937940079e-100
"609",16,2,3000,1.70037769998591e-97
"610",16,3,3000,5.48207499898967e-95
"611",16,4,3000,1.25987810357807e-92
"612",16,5,3000,2.5018683155668e-90
"613",16,6,3000,3.98614286643596e-88
"614",16,7,3000,5.19767529279078e-86
"615",16,8,3000,6.83205778592088e-84
"616",16,9,3000,7.41316776222398e-82
"617",16,10,3000,7.09494482871121e-80
"618",16,11,3000,5.45601351183059e-78
"619",16,12,3000,3.8097718799469e-76
"620",16,13,3000,2.74468263393788e-74
"621",16,14,3000,1.90855922237653e-72
"622",16,15,3000,1.26319683584255e-70
"623",16,16,3000,7.88367340294368e-69
"624",16,17,3000,4.26171294327065e-67
"625",16,18,3000,2.39306934988746e-65
"626",16,19,3000,1.21872721497753e-63
"627",16,20,3000,5.55839133148692e-62
"628",16,21,3000,2.49238406143642e-60
"629",16,22,3000,1.05250220248031e-58
"630",16,23,3000,4.66690831248737e-57
"631",16,24,3000,1.8761398445019e-55
"632",16,25,3000,7.36785394524449e-54
"633",16,26,3000,2.70525767607028e-52
"634",16,27,3000,8.93792160056521e-51
"635",16,28,3000,3.34092579990736e-49
"636",16,29,3000,1.24146519388654e-47
"637",16,30,3000,4.18590179437306e-46
"638",16,31,3000,1.36327315147328e-44
"639",16,32,3000,3.88128224622843e-43
"640",16,33,3000,1.06663818246977e-41
"641",16,34,3000,2.86129055325176e-40
"642",16,35,3000,7.9090635154295e-39
"643",16,36,3000,2.13144546035742e-37
"644",16,37,3000,5.58034306753e-36
"645",16,38,3000,1.46425736377847e-34
"646",16,39,3000,3.39276556789376e-33
"647",16,40,3000,8.38956342019215e-32
"648",16,41,3000,1.92131602295642e-30
"649",16,42,3000,4.68296115537166e-29
"650",16,43,3000,1.11320873436323e-27
"651",16,44,3000,2.41984884652187e-26
"652",16,45,3000,5.05654190567351e-25
"653",16,46,3000,9.90557257375992e-24
"654",16,47,3000,2.12122958993539e-22
"655",16,48,3000,4.33227374595251e-21
"656",16,49,3000,8.69452037845424e-20
"657",16,50,3000,1.59582504631049e-18
"658",16,51,3000,3.10306853492459e-17
"659",16,52,3000,5.51883741635754e-16
"660",16,53,3000,9.45718962060043e-15
"661",16,54,3000,1.64148237905201e-13
"662",16,55,3000,3.02877812819532e-12
"663",16,56,3000,5.00891829900079e-11
"664",16,57,3000,8.78384365011403e-10
"665",16,58,3000,1.37067999695766e-08
"666",16,59,3000,2.03718586164244e-07
"667",16,60,3000,2.91925364118625e-06
"668",16,61,3000,3.60987333133895e-05
"669",16,62,3000,0.000386861509844048
"670",16,63,3000,0.00264578675276488
"671",16,64,3000,0.0126258188030602
"672",16,65,3000,0.0361769958659419
"673",16,66,3000,0.0777330100273131
"674",16,67,3000,0.188304574822989
"675",16,68,3000,0.0892778621313216
"676",16,69,3000,0.0468421533386852
"677",16,70,3000,0.0605131701569184
"678",16,71,3000,0.0621046387385527
"679",16,72,3000,0.0771341633400863
"680",16,73,3000,0.106373212808531
"681",16,74,3000,0.118728947897552
"682",16,75,3000,0.0945622344330581
"683",16,76,3000,0.0209487457320495
"684",16,77,3000,0.00400120883766866
"685",16,78,3000,0.0011282575914281
"686",16,79,3000,0.000371426076689008
"687",16,80,3000,8.07064688388916e-05
"688",16,81,3000,1.61452760602119e-05
"689",16,82,3000,2.29152644375396e-06
"690",16,83,3000,1.11114371208084e-06
"691",16,84,3000,1.07596540626721e-06
"692",16,85,3000,2.35989993161209e-07
"693",16,86,3000,1.16377319362963e-07
"694",16,87,3000,1.07979575472691e-08
"695",16,88,3000,1.15294574828784e-09
"696",16,89,3000,8.48032403411238e-11
"697",16,90,3000,7.5652825468797e-12
"698",16,91,3000,4.4703233847383e-13
"699",16,92,3000,3.41783036856491e-14
"700",16,93,3000,2.63495182924005e-15
"701",16,94,3000,1.55445132953859e-16
"702",16,95,3000,7.46160956643429e-18
"703",16,96,3000,2.10706942055527e-19
"704",16,97,3000,6.01759243085649e-21
"705",16,98,3000,1.35646229910218e-22
"706",16,99,3000,3.95016446899585e-24
"707",16,100,3000,7.94835463623505e-26
"708",16,0,3500,1.27003774419334e-102
"709",16,1,3500,1.50110619269108e-100
"710",16,2,3500,7.5373675428864e-98
"711",16,3,3500,2.43743819357485e-95
"712",16,4,3500,5.61999056499753e-93
"713",16,5,3500,1.11941782117653e-90
"714",16,6,3500,1.78914249864054e-88
"715",16,7,3500,2.34093440722273e-86
"716",16,8,3500,3.086147789987e-84
"717",16,9,3500,3.35942401068232e-82
"718",16,10,3500,3.22564143317592e-80
"719",16,11,3500,2.48965937662157e-78
"720",16,12,3500,1.74511301684728e-76
"721",16,13,3500,1.26161882603485e-74
"722",16,14,3500,8.80264070114618e-73
"723",16,15,3500,5.84576643360465e-71
"724",16,16,3500,3.66047085631161e-69
"725",16,17,3500,1.98609121835872e-67
"726",16,18,3500,1.11901472601375e-65
"727",16,19,3500,5.71887030988103e-64
"728",16,20,3500,2.61814701903391e-62
