"","mc_size","num_ones","generation","frac_of_pop"
"261",256,58,1000,3.56673730953765e-06
"262",256,59,1000,1.36519171727787e-05
"263",256,60,1000,4.9427924780795e-05
"264",256,61,1000,0.00016750321418856
"265",256,62,1000,0.000522098963987727
"266",256,63,1000,0.001334112542118
"267",256,64,1000,0.00342006904548966
"268",256,65,1000,0.00770854706889691
"269",256,66,1000,0.0140592176288071
"270",256,67,1000,0.027045889136606
"271",256,68,1000,0.0428056995949383
"272",256,69,1000,0.0646561956239473
"273",256,70,1000,0.106873281914011
"274",256,71,1000,0.125839876514821
"275",256,72,1000,0.128084513173393
"276",256,73,1000,0.106934100949012
"277",256,74,1000,0.104452929851905
"278",256,75,1000,0.0921823023785679
"279",256,76,1000,0.077533052636683
"280",256,77,1000,0.0490863671640526
"281",256,78,1000,0.0243876387747838
"282",256,79,1000,0.0122866899623078
"283",256,80,1000,0.00658174908150816
"284",256,81,1000,0.00260625105866222
"285",256,82,1000,0.000968905883222207
"286",256,83,1000,0.00029691397732819
"287",256,84,1000,7.45273958583627e-05
"288",256,85,1000,1.81657521962241e-05
"289",256,86,1000,4.39603161440004e-06
"290",256,87,1000,8.8510776722495e-07
"291",256,88,1000,1.5390755108996e-07
"292",256,89,1000,2.64743201017214e-08
"293",256,90,1000,4.04436882714403e-09
"294",256,91,1000,4.73484275698542e-10
"295",256,92,1000,5.60232854836953e-11
"296",256,93,1000,5.45280102755451e-12
"297",256,94,1000,4.21343788781894e-13
"298",256,95,1000,2.52440531521592e-14
"299",256,96,1000,1.31172086999175e-15
"300",256,97,1000,5.36471353745706e-17
"301",256,98,1000,1.40629634336315e-18
"302",256,99,1000,2.4902515162818e-20
"303",256,100,1000,4.96569870602576e-22
"304",256,0,1500,8.3598515303791e-65
"305",256,1,1500,8.56988481359946e-63
"306",256,2,1500,9.61570564147872e-61
"307",256,3,1500,6.9995944066204e-59
"308",256,4,1500,3.4911495134817e-57
"309",256,5,1500,1.48673921112406e-55
"310",256,6,1500,4.9204790392165e-54
"311",256,7,1500,1.36800769314326e-52
"312",256,8,1500,3.48601577642195e-51
"313",256,9,1500,7.70185150141378e-50
"314",256,10,1500,1.54981987134498e-48
"315",256,11,1500,2.57651029620581e-47
"316",256,12,1500,3.84446711159929e-46
"317",256,13,1500,5.48940725360533e-45
"318",256,14,1500,7.09474931936163e-44
"319",256,15,1500,8.65461102565889e-43
"320",256,16,1500,9.82890656122949e-42
"321",256,17,1500,1.04774727420222e-40
"322",256,18,1500,9.57611017326188e-40
"323",256,19,1500,8.58501027797432e-39
"324",256,20,1500,6.8154458347223e-38
"325",256,21,1500,4.97274754460654e-37
"326",256,22,1500,3.64305920115371e-36
"327",256,23,1500,2.16463751644593e-35
"328",256,24,1500,1.32315490566737e-34
"329",256,25,1500,8.32423183600719e-34
"330",256,26,1500,4.95252424490396e-33
"331",256,27,1500,2.74958848784816e-32
"332",256,28,1500,1.57813763730243e-31
"333",256,29,1500,7.86597994751984e-31
"334",256,30,1500,3.82795830477782e-30
"335",256,31,1500,1.93881374827445e-29
"336",256,32,1500,1.00035181468042e-28
"337",256,33,1500,5.37547508031998e-28
"338",256,34,1500,2.57403788334343e-27
"339",256,35,1500,1.24951160079091e-26
"340",256,36,1500,7.18830700709132e-26
"341",256,37,1500,3.98023220948268e-25
"342",256,38,1500,2.28192568477675e-24
"343",256,39,1500,1.45931661427171e-23
"344",256,40,1500,9.58512899315465e-23
"345",256,41,1500,6.09411307787174e-22
"346",256,42,1500,3.60518827067362e-21
"347",256,43,1500,2.17346683604258e-20
"348",256,44,1500,1.34808885918852e-19
"349",256,45,1500,8.36256844215325e-19
"350",256,46,1500,4.75927274994262e-18
"351",256,47,1500,2.90432099785048e-17
"352",256,48,1500,1.80757136471466e-16
"353",256,49,1500,1.04653047309643e-15
"354",256,50,1500,6.23218439161197e-15
"355",256,51,1500,3.65394705912272e-14
"356",256,52,1500,2.09824640923303e-13
"357",256,53,1500,1.10438886467045e-12
"358",256,54,1500,6.18209110781002e-12
"359",256,55,1500,3.43300647357859e-11
"360",256,56,1500,1.89454215961564e-10
"361",256,57,1500,1.01568949140765e-09
"362",256,58,1500,5.13586058848674e-09
"363",256,59,1500,2.63667850857484e-08
"364",256,60,1500,1.28450077348446e-07
"365",256,61,1500,5.89874119121842e-07
"366",256,62,1500,2.51759540953534e-06
"367",256,63,1500,9.21990900574922e-06
"368",256,64,1500,3.3427406077002e-05
"369",256,65,1500,0.000108560868248486
"370",256,66,1500,0.000300444926871469
"371",256,67,1500,0.000845860711119027
"372",256,68,1500,0.00202746661808711
"373",256,69,1500,0.00463928490882498
"374",256,70,1500,0.0110197503752782
"375",256,71,1500,0.0203081415933113
"376",256,72,1500,0.0343669154576068
"377",256,73,1500,0.0510590297375345
"378",256,74,1500,0.0810743306984573
"379",256,75,1500,0.109635486270014
"380",256,76,1500,0.135522826499706
"381",256,77,1500,0.131730970795799
"382",256,78,1500,0.112513563727458
"383",256,79,1500,0.101681474417767
"384",256,80,1500,0.08892775723759
"385",256,81,1500,0.0552849236035673
"386",256,82,1500,0.0324125072510034
"387",256,83,1500,0.0154524965372539
"388",256,84,1500,0.00635241634453113
"389",256,85,1500,0.00279766211147119
"390",256,86,1500,0.00124295017885602
"391",256,87,1500,0.000442346598748913
"392",256,88,1500,0.000141660949079056
"393",256,89,1500,4.77824476160005e-05
"394",256,90,1500,1.37208760256976e-05
"395",256,91,1500,2.91313446578513e-06
"396",256,92,1500,6.91871031127123e-07
"397",256,93,1500,1.27469571972998e-07
"398",256,94,1500,1.7735409783298e-08
"399",256,95,1500,1.86656324270872e-09
"400",256,96,1500,1.82075125040918e-10
"401",256,97,1500,1.40506181269185e-11
"402",256,98,1500,6.36140539345726e-13
"403",256,99,1500,2.01143905412008e-14
"404",256,100,1500,4.05105990723211e-16
"405",256,0,2000,1.20863150690528e-72
"406",256,1,2000,1.2281679815982e-70
"407",256,2,2000,1.10343591938562e-68
"408",256,3,2000,6.4288205539275e-67
"409",256,4,2000,2.52121739923962e-65
"410",256,5,2000,8.65006533203577e-64
"411",256,6,2000,2.28564060549795e-62
"412",256,7,2000,5.08815316334521e-61
"413",256,8,2000,1.06031710842534e-59
"414",256,9,2000,1.92761292898725e-58
"415",256,10,2000,3.24627640264088e-57
"416",256,11,2000,4.51659605169976e-56
"417",256,12,2000,5.77124896235599e-55
"418",256,13,2000,7.38082298150561e-54
"419",256,14,2000,8.99021999799468e-53
"420",256,15,2000,1.11006510916831e-51
"421",256,16,2000,1.39073450872219e-50
"422",256,17,2000,1.79627461215973e-49
"423",256,18,2000,2.23265911359739e-48
"424",256,19,2000,2.94657676549366e-47
"425",256,20,2000,3.77493589158566e-46
"426",256,21,2000,4.77559581645696e-45
"427",256,22,2000,6.18283311981168e-44
"428",256,23,2000,7.23424188161088e-43
"429",256,24,2000,8.71279703491405e-42
"430",256,25,2000,1.06487238217769e-40
"431",256,26,2000,1.25955082758036e-39
"432",256,27,2000,1.43607016148842e-38
"433",256,28,2000,1.65230231002428e-37
"434",256,29,2000,1.75428528303547e-36
"435",256,30,2000,1.82420900230984e-35
"436",256,31,2000,1.8954498266555e-34
"437",256,32,2000,1.932073566112e-33
"438",256,33,2000,1.93728450708096e-32
"439",256,34,2000,1.74846408658994e-31
"440",256,35,2000,1.51486101771333e-30
"441",256,36,2000,1.37245385534141e-29
"442",256,37,2000,1.15710939767434e-28
"443",256,38,2000,9.6440870318779e-28
"444",256,39,2000,8.44088360438358e-27
"445",256,40,2000,7.3688566724644e-26
"446",256,41,2000,6.16343923974205e-25
"447",256,42,2000,4.80634589525243e-24
"448",256,43,2000,3.74843017910114e-23
"449",256,44,2000,2.94702163627835e-22
"450",256,45,2000,2.28558006299116e-21
"451",256,46,2000,1.63686855560328e-20
"452",256,47,2000,1.22710674820124e-19
"453",256,48,2000,9.24436193557599e-19
"454",256,49,2000,6.50347990018617e-18
"455",256,50,2000,4.64421120105382e-17
"456",256,51,2000,3.24646784894601e-16
"457",256,52,2000,2.21181536248807e-15
"458",256,53,2000,1.39140542262429e-14
"459",256,54,2000,9.15765740168892e-14
"460",256,55,2000,5.94445883271509e-13
"461",256,56,2000,3.81378600015884e-12
"462",256,57,2000,2.37127951105647e-11
"463",256,58,2000,1.39402998754266e-10
"464",256,59,2000,8.25262216956151e-10
"465",256,60,2000,4.63861572893236e-09
"466",256,61,2000,2.46173301861896e-08
"467",256,62,2000,1.21764355179277e-07
"468",256,63,2000,5.24761059791389e-07
"469",256,64,2000,2.22528211317858e-06
"470",256,65,2000,8.51139020308208e-06
"471",256,66,2000,2.82158531954959e-05
"472",256,67,2000,9.39761838287293e-05
"473",256,68,2000,0.000270286698685679
"474",256,69,2000,0.000740992854414715
"475",256,70,2000,0.00207081988670267
"476",256,71,2000,0.00461974396719918
"477",256,72,2000,0.00953436960252591
"478",256,73,2000,0.0174902879950516
"479",256,74,2000,0.033498583079702
"480",256,75,2000,0.055188223687623
"481",256,76,2000,0.083583016953383
"482",256,77,2000,0.102762114779005
"483",256,78,2000,0.113151590970952
"484",256,79,2000,0.127540816396745
"485",256,80,2000,0.134322050700637
"486",256,81,2000,0.103941147102289
"487",256,82,2000,0.0784829018168447
"488",256,83,2000,0.0509892778312347
"489",256,84,2000,0.0313981116624886
"490",256,85,2000,0.0214663089564607
"491",256,86,2000,0.0141875933249419
"492",256,87,2000,0.00755267866408359
"493",256,88,2000,0.00381605565869534
"494",256,89,2000,0.00200045909430154
"495",256,90,2000,0.000847831342868883
"496",256,91,2000,0.000274621763241485
"497",256,92,2000,0.000102685494108142
"498",256,93,2000,2.75155734816159e-05
"499",256,94,2000,5.37346923901931e-06
"500",256,95,2000,8.01822231309435e-07
"501",256,96,2000,1.18697873522931e-07
"502",256,97,2000,1.37622837052158e-08
"503",256,98,2000,8.67026567383981e-10
"504",256,99,2000,3.92895728012872e-11
"505",256,100,2000,7.94353240721577e-13
"506",256,0,2500,7.26225430463793e-81
"507",256,1,2500,7.586543117356e-79
"508",256,2,2500,1.22312776994067e-76
"509",256,3,2500,1.32069445129579e-74
"510",256,4,2500,1.03114946392658e-72
"511",256,5,2500,6.85110829964921e-71
"512",256,6,2500,3.69456235846774e-69
"513",256,7,2500,1.71971987936684e-67
"514",256,8,2500,7.32322099514165e-66
"515",256,9,2500,2.77374625345496e-64
"516",256,10,2500,9.6502718450655e-63
"517",256,11,2500,2.9325722888696e-61
"518",256,12,2500,8.21258830895921e-60
"519",256,13,2500,2.19547070144573e-58
"520",256,14,2500,5.44809011465904e-57
"521",256,15,2500,1.28602383126625e-55
"522",256,16,2500,2.87024619502534e-54
"523",256,17,2500,6.0819005482768e-53
"524",256,18,2500,1.17521371851363e-51
"525",256,19,2500,2.2144040725248e-50
"526",256,20,2500,3.87425491683321e-49
"527",256,21,2500,6.4422593324011e-48
"528",256,22,2500,1.05506976804428e-46
"529",256,23,2500,1.55650561493624e-45
"530",256,24,2500,2.30292886754106e-44
"531",256,25,2500,3.389954647984e-43
"532",256,26,2500,4.78623902938521e-42
"533",256,27,2500,6.47226907073035e-41
"534",256,28,2500,8.71485197359993e-40
"535",256,29,2500,1.08402995374058e-38
"536",256,30,2500,1.31171949248318e-37
"537",256,31,2500,1.57121462608531e-36
"538",256,32,2500,1.83487498447388e-35
"539",256,33,2500,2.09363651771996e-34
"540",256,34,2500,2.16083355988181e-33
"541",256,35,2500,2.13631853924526e-32
"542",256,36,2500,2.17945202870062e-31
"543",256,37,2500,2.07080990929838e-30
"544",256,38,2500,1.93552891925112e-29
"545",256,39,2500,1.8784223234611e-28
"546",256,40,2500,1.80800217977088e-27
"547",256,41,2500,1.66462165727942e-26
"548",256,42,2500,1.43109241180812e-25
"549",256,43,2500,1.22462512142658e-24
"550",256,44,2500,1.05075778376022e-23
"551",256,45,2500,8.86152582003402e-23
"552",256,46,2500,6.91980572337281e-22
"553",256,47,2500,5.614804197011e-21
"554",256,48,2500,4.55804896264845e-20
"555",256,49,2500,3.46126206407072e-19
"556",256,50,2500,2.65652403855916e-18
"557",256,51,2500,1.992349462194e-17
"558",256,52,2500,1.45403186055377e-16
"559",256,53,2500,9.82524225934552e-16
"560",256,54,2500,6.90595564552027e-15
"561",256,55,2500,4.77811753832802e-14
"562",256,56,2500,3.26120179845435e-13
"563",256,57,2500,2.15546774906869e-12
"564",256,58,2500,1.34839332041832e-11
"565",256,59,2500,8.46950336400266e-11
"566",256,60,2500,5.05320803737375e-10
"567",256,61,2500,2.84908780029893e-09
"568",256,62,2500,1.49924420323227e-08
"569",256,63,2500,6.91638955311025e-08
"570",256,64,2500,3.13404237900657e-07
"571",256,65,2500,1.28531295459852e-06
"572",256,66,2500,4.60211767797733e-06
"573",256,67,2500,1.64951239696826e-05
"574",256,68,2500,5.14163720750948e-05
"575",256,69,2500,0.00015289905978444
"576",256,70,2500,0.000460953994003852
"577",256,71,2500,0.00112474743992171
"578",256,72,2500,0.00255084928594052
"579",256,73,2500,0.00518355045653285
"580",256,74,2500,0.010926250214408
"581",256,75,2500,0.0200170981513388
"582",256,76,2500,0.0340035456394696
"583",256,77,2500,0.0480835714343138
"584",256,78,2500,0.0622875368410354
"585",256,79,2500,0.0828423990969642
"586",256,80,2500,0.104032555982493
"587",256,81,2500,0.102305644113623
"588",256,82,2500,0.101904468515549
"589",256,83,2500,0.0913636093599708
"590",256,84,2500,0.0798119724492293
"591",256,85,2500,0.0741971654673609
"592",256,86,2500,0.0639995109985098
"593",256,87,2500,0.0451942823318761
"594",256,88,2500,0.0304691025734895
"595",256,89,2500,0.0204303444413875
"596",256,90,2500,0.0109079570084007
"597",256,91,2500,0.00460141858821451
"598",256,92,2500,0.0021732003274978
"599",256,93,2500,0.000700068312057479
"600",256,94,2500,0.000163896655611002
"601",256,95,2500,3.03944210902011e-05
"602",256,96,2500,5.8698729857276e-06
"603",256,97,2500,8.67141381931155e-07
"604",256,98,2500,6.610685653182e-08
"605",256,99,2500,3.70136202628443e-09
"606",256,100,2500,7.49612753178812e-11
"607",256,0,3000,1.14113597077066e-83
"608",256,1,3000,1.20466637607922e-81
"609",256,2,3000,2.27248460158751e-79
"610",256,3,3000,2.83817252581158e-77
"611",256,4,3000,2.5556475489718e-75
"612",256,5,3000,1.92888284254196e-73
"613",256,6,3000,1.178585226111e-71
"614",256,7,3000,6.18047382152002e-70
"615",256,8,3000,2.93684567584963e-68
"616",256,9,3000,1.23622287900955e-66
"617",256,10,3000,4.75093089172381e-65
"618",256,11,3000,1.59516350636059e-63
"619",256,12,3000,4.91723836346744e-62
"620",256,13,3000,1.43791617166042e-60
"621",256,14,3000,3.89206886597692e-59
"622",256,15,3000,9.97860264621892e-58
"623",256,16,3000,2.41133440006169e-56
"624",256,17,3000,5.51441467962877e-55
"625",256,18,3000,1.15058140354016e-53
"626",256,19,3000,2.33083648390689e-52
"627",256,20,3000,4.3820780651688e-51
"628",256,21,3000,7.81726975097798e-50
"629",256,22,3000,1.36767084471234e-48
"630",256,23,3000,2.1603725345314e-47
"631",256,24,3000,3.40727895389331e-46
"632",256,25,3000,5.3260789596423e-45
"633",256,26,3000,7.97422768261248e-44
"634",256,27,3000,1.14242024445607e-42
"635",256,28,3000,1.62438797188259e-41
"636",256,29,3000,2.13603141894175e-40
"637",256,30,3000,2.72845288149991e-39
"638",256,31,3000,3.44191240882852e-38
"639",256,32,3000,4.22717535800118e-37
"640",256,33,3000,5.06412657250816e-36
"641",256,34,3000,5.5005726730218e-35
"642",256,35,3000,5.72305309016867e-34
"643",256,36,3000,6.12003870495401e-33
"644",256,37,3000,6.10183213780387e-32
"645",256,38,3000,5.97823080630988e-31
"646",256,39,3000,6.06007689473398e-30
"647",256,40,3000,6.08331314122497e-29
"648",256,41,3000,5.84173127247976e-28
"649",256,42,3000,5.24542519223705e-27
"650",256,43,3000,4.6826315521917e-26
"651",256,44,3000,4.18515535498315e-25
"652",256,45,3000,3.6735863987535e-24
"653",256,46,3000,2.99181801591087e-23
"654",256,47,3000,2.5254279264604e-22
"655",256,48,3000,2.13004305641292e-21
"656",256,49,3000,1.68335525250573e-20
"657",256,50,3000,1.34288187158771e-19
"658",256,51,3000,1.04682227194143e-18
"659",256,52,3000,7.94156862498218e-18
"660",256,53,3000,5.59206908482372e-17
"661",256,54,3000,4.0871791854513e-16
"662",256,55,3000,2.94036834730165e-15
"663",256,56,3000,2.08660469739055e-14
"664",256,57,3000,1.43479434495136e-13
"665",256,58,3000,9.35479859902007e-13
"666",256,59,3000,6.12032586090845e-12
"667",256,60,3000,3.80947003388439e-11
"668",256,61,3000,2.24511593412276e-10
"669",256,62,3000,1.23801980832945e-09
"670",256,63,3000,6.02231403511153e-09
"671",256,64,3000,2.87977027830743e-08
"672",256,65,3000,1.25251169467961e-07
"673",256,66,3000,4.79682222942073e-07
"674",256,67,3000,1.83915000331155e-06
"675",256,68,3000,6.19121293605734e-06
"676",256,69,3000,1.99744045695764e-05
"677",256,70,3000,6.52469556295488e-05
"678",256,71,3000,0.000175567900798884
"679",256,72,3000,0.000443009059861868
"680",256,73,3000,0.00101446400063008
"681",256,74,3000,0.00240189148947497
"682",256,75,3000,0.00501500227438001
"683",256,76,3000,0.0098074940680153
"684",256,77,3000,0.0163719281654597
"685",256,78,3000,0.0254309815274074
"686",256,79,3000,0.0402572009652771
"687",256,80,3000,0.0600976556545088
"688",256,81,3000,0.0726038773933131
"689",256,82,3000,0.0883300788410941
"690",256,83,3000,0.096540392078458
"691",256,84,3000,0.101397516299777
"692",256,85,3000,0.109610488920786
"693",256,86,3000,0.108104915938367
"694",256,87,3000,0.087875624734496
"695",256,88,3000,0.0677462390619725
"696",256,89,3000,0.0508548896602194
"697",256,90,3000,0.030336976676215
"698",256,91,3000,0.0144548512082641
"699",256,92,3000,0.00752795260258073
"700",256,93,3000,0.00264033355884859
"701",256,94,3000,0.000682819360172075
"702",256,95,3000,0.000145058334555869
"703",256,96,3000,3.28507695472483e-05
"704",256,97,3000,5.54703996192863e-06
"705",256,98,3000,4.69306327206518e-07
"706",256,99,3000,2.95263774780792e-08
"707",256,100,3000,5.98454640500536e-10
"708",256,0,3500,1.27783694702382e-85
"709",256,1,3500,1.35364815055246e-83
"710",256,2,3500,2.67701600874752e-81
"711",256,3,3500,3.5029614676143e-79
"712",256,4,3500,3.3088559313911e-77
"713",256,5,3500,2.61209237434993e-75
"714",256,6,3500,1.67042336079686e-73
"715",256,7,3500,9.16314207962768e-72
"716",256,8,3500,4.54541595442852e-70
"717",256,9,3500,1.9968770268546e-68
"718",256,10,3500,8.00054514386714e-67
"719",256,11,3500,2.80417378475502e-65
"720",256,12,3500,9.02144660535916e-64
"721",256,13,3500,2.7494944078522e-62
"722",256,14,3500,7.7564682618457e-61
"723",256,15,3500,2.07119649834353e-59
"724",256,16,3500,5.21157036785802e-58
"725",256,17,3500,1.24057516030092e-56
"726",256,18,3500,2.69839079340225e-55
"727",256,19,3500,5.69313050202795e-54
"728",256,20,3500,1.115883599717e-52
"729",256,21,3500,2.07628321171853e-51
"730",256,22,3500,3.78476031153419e-50
"731",256,23,3500,6.24597024639396e-49
"732",256,24,3500,1.02787828473821e-47
"733",256,25,3500,1.67473901252432e-46
