"","mc_size","num_ones","generation","frac_of_pop"
"156",128,54,500,1.12552071735903e-07
"157",128,55,500,3.63322467303512e-07
"158",128,56,500,1.36984001349384e-06
"159",128,57,500,4.92444114108468e-06
"160",128,58,500,2.15485199808754e-05
"161",128,59,500,8.08085315952804e-05
"162",128,60,500,0.000318627748704311
"163",128,61,500,0.00117080711739603
"164",128,62,500,0.00351493552230714
"165",128,63,500,0.010379571708162
"166",128,64,500,0.0234211083754048
"167",128,65,500,0.0452121263431041
"168",128,66,500,0.08736087137099
"169",128,67,500,0.144018775327804
"170",128,68,500,0.164972966071379
"171",128,69,500,0.139423447460282
"172",128,70,500,0.129083561996883
"173",128,71,500,0.118504706024557
"174",128,72,500,0.0753764044182957
"175",128,73,500,0.0339484126264367
"176",128,74,500,0.0132013426320832
"177",128,75,500,0.00640992180687689
"178",128,76,500,0.00259458190905425
"179",128,77,500,0.000738304357871304
"180",128,78,500,0.000183834152046481
"181",128,79,500,4.38442403436635e-05
"182",128,80,500,1.01815756009061e-05
"183",128,81,500,2.01493438494872e-06
"184",128,82,500,4.10036445792393e-07
"185",128,83,500,5.28075154768486e-08
"186",128,84,500,6.81751730619205e-09
"187",128,85,500,6.91118881692061e-10
"188",128,86,500,8.52799505999556e-11
"189",128,87,500,8.21957206624976e-12
"190",128,88,500,6.38325445287408e-13
"191",128,89,500,3.69213127327492e-14
"192",128,90,500,2.2634195778508e-15
"193",128,91,500,9.86685213836342e-17
"194",128,92,500,3.94945540484871e-18
"195",128,93,500,1.377515283565e-19
"196",128,94,500,3.91350352581641e-21
"197",128,95,500,1.02805698159525e-22
"198",128,96,500,1.83184897522349e-24
"199",128,97,500,2.59488605318372e-26
"200",128,98,500,2.7216052775425e-28
"201",128,99,500,1.78752574458949e-30
"202",128,100,500,3.43249523803466e-32
"203",128,0,1000,7.47175121265988e-75
"204",128,1,1000,7.80946176831824e-73
"205",128,2,1000,1.27211651218014e-70
"206",128,3,1000,1.42405416449226e-68
"207",128,4,1000,1.10973967576407e-66
"208",128,5,1000,6.83368621026421e-65
"209",128,6,1000,3.41623595986788e-63
"210",128,7,1000,1.44522025745487e-61
"211",128,8,1000,5.09775238807183e-60
"212",128,9,1000,1.56068979073087e-58
"213",128,10,1000,4.84100588786201e-57
"214",128,11,1000,1.20134667753619e-55
"215",128,12,1000,2.86918163770524e-54
"216",128,13,1000,5.88681439682723e-53
"217",128,14,1000,1.15595225556266e-51
"218",128,15,1000,2.1550513737832e-50
"219",128,16,1000,3.33388218412883e-49
"220",128,17,1000,5.07117395718951e-48
"221",128,18,1000,7.33753752024796e-47
"222",128,19,1000,9.50465099904335e-46
"223",128,20,1000,1.08699468625914e-44
"224",128,21,1000,1.16444364936357e-43
"225",128,22,1000,1.14718788706087e-42
"226",128,23,1000,1.14429278962964e-41
"227",128,24,1000,1.07658640399611e-40
"228",128,25,1000,8.43626685972418e-40
"229",128,26,1000,6.13539726561716e-39
"230",128,27,1000,4.18869120976084e-38
"231",128,28,1000,2.66788623849152e-37
"232",128,29,1000,1.68179114878061e-36
"233",128,30,1000,1.02996737748018e-35
"234",128,31,1000,5.97810355506231e-35
"235",128,32,1000,3.55910153739996e-34
"236",128,33,1000,2.42019532900602e-33
"237",128,34,1000,1.55089858877582e-32
"238",128,35,1000,1.20477530878131e-31
"239",128,36,1000,8.92786045202937e-31
"240",128,37,1000,7.38324468228106e-30
"241",128,38,1000,6.45350149180406e-29
"242",128,39,1000,5.60420450741974e-28
"243",128,40,1000,5.10127829962651e-27
"244",128,41,1000,4.5748684605135e-26
"245",128,42,1000,4.33979448429585e-25
"246",128,43,1000,4.09907972070935e-24
"247",128,44,1000,3.92402757438332e-23
"248",128,45,1000,3.47958258292096e-22
"249",128,46,1000,3.1418675265818e-21
"250",128,47,1000,2.87001848868399e-20
"251",128,48,1000,2.64336423704204e-19
"252",128,49,1000,2.37698658965097e-18
"253",128,50,1000,2.1119100030351e-17
"254",128,51,1000,1.79246045305199e-16
"255",128,52,1000,1.5420146521198e-15
"256",128,53,1000,1.3037448726283e-14
"257",128,54,1000,1.03815666507622e-13
"258",128,55,1000,8.26228215917862e-13
"259",128,56,1000,6.70130458874305e-12
"260",128,57,1000,5.10125301778053e-11
"261",128,58,1000,4.1046280911332e-10
"262",128,59,1000,2.93734731743282e-09
"263",128,60,1000,2.09057435881119e-08
"264",128,61,1000,1.38185270671346e-07
"265",128,62,1000,7.94385731166628e-07
"266",128,63,1000,4.3568603130026e-06
"267",128,64,1000,1.99079560606733e-05
"268",128,65,1000,8.04122192449766e-05
"269",128,66,1000,0.000305979752331734
"270",128,67,1000,0.00101279936317307
"271",128,68,1000,0.00272016030323723
"272",128,69,1000,0.00636172501505619
"273",128,70,1000,0.0148244153613022
"274",128,71,1000,0.0301345457269385
"275",128,72,1000,0.0468620831743564
"276",128,73,1000,0.0655326424391224
"277",128,74,1000,0.0953582174764181
"278",128,75,1000,0.143469030420916
"279",128,76,1000,0.144740190729203
"280",128,77,1000,0.107412234105817
"281",128,78,1000,0.0888471769330054
"282",128,79,1000,0.0820843300399024
"283",128,80,1000,0.0722566491480505
"284",128,81,1000,0.0505284589423726
"285",128,82,1000,0.0324395244586048
"286",128,83,1000,0.00954430158304044
"287",128,84,1000,0.00349972107495835
"288",128,85,1000,0.0011112425234151
"289",128,86,1000,0.000623550316227985
"290",128,87,1000,0.000182756342136815
"291",128,88,1000,3.68504490322688e-05
"292",128,89,1000,4.81273873159893e-06
"293",128,90,1000,8.7343922847571e-07
"294",128,91,1000,8.4879679907064e-08
"295",128,92,1000,8.51229875738571e-09
"296",128,93,1000,7.72259879999865e-10
"297",128,94,1000,5.56897913525165e-11
"298",128,95,1000,4.46903033571492e-12
"299",128,96,1000,1.85076318260316e-13
"300",128,97,1000,6.48733364496782e-15
"301",128,98,1000,1.74428046113726e-16
"302",128,99,1000,2.81584128005831e-18
"303",128,100,1000,5.60231467915085e-20
"304",128,0,1500,1.62732994755242e-88
"305",128,1,1500,1.66946283007386e-86
"306",128,2,1500,1.91295493052209e-84
"307",128,3,1500,1.54998827730427e-82
"308",128,4,1500,8.6624257771961e-81
"309",128,5,1500,3.928850547994e-79
"310",128,6,1500,1.50650836224823e-77
"311",128,7,1500,5.27807925049213e-76
"312",128,8,1500,1.72471917755731e-74
"313",128,9,1500,5.7276136849339e-73
"314",128,10,1500,2.20424324636615e-71
"315",128,11,1500,7.79768190295567e-70
"316",128,12,1500,2.84194427750975e-68
"317",128,13,1500,9.63225895242164e-67
"318",128,14,1500,3.20736662639046e-65
"319",128,15,1500,1.03020734951386e-63
"320",128,16,1500,2.9615392675982e-62
"321",128,17,1500,8.38030181074816e-61
"322",128,18,1500,2.28353671127743e-59
"323",128,19,1500,5.80562945040995e-58
"324",128,20,1500,1.37427425391833e-56
"325",128,21,1500,3.12379479725926e-55
"326",128,22,1500,6.77899833783549e-54
"327",128,23,1500,1.46672682121606e-52
"328",128,24,1500,3.04846390311122e-51
"329",128,25,1500,5.79516779449828e-50
"330",128,26,1500,1.06136824471991e-48
"331",128,27,1500,1.87946131186468e-47
"332",128,28,1500,3.21480492545206e-46
"333",128,29,1500,5.42534844387597e-45
"334",128,30,1500,8.93544152125207e-44
"335",128,31,1500,1.4213830856673e-42
"336",128,32,1500,2.24324726624674e-41
"337",128,33,1500,3.61165324707044e-40
"338",128,34,1500,5.45968608301737e-39
"339",128,35,1500,8.51103964676574e-38
"340",128,36,1500,1.21611410647493e-36
"341",128,37,1500,1.71919428595209e-35
"342",128,38,1500,2.35597884903265e-34
"343",128,39,1500,3.05961470385161e-33
"344",128,40,1500,3.94817128536027e-32
"345",128,41,1500,4.91070317485227e-31
"346",128,42,1500,6.23323443287627e-30
"347",128,43,1500,7.76215538453232e-29
"348",128,44,1500,9.61920180460394e-28
"349",128,45,1500,1.11047558064461e-26
"350",128,46,1500,1.28552516217399e-25
"351",128,47,1500,1.48615447323645e-24
"352",128,48,1500,1.7120907293757e-23
"353",128,49,1500,1.91754403585895e-22
"354",128,50,1500,2.10761402112567e-21
"355",128,51,1500,2.21529801673309e-20
"356",128,52,1500,2.33599123352094e-19
"357",128,53,1500,2.40905469925458e-18
"358",128,54,1500,2.34975316636789e-17
"359",128,55,1500,2.27750943193142e-16
"360",128,56,1500,2.22666474747873e-15
"361",128,57,1500,2.05674425105895e-14
"362",128,58,1500,1.97618994133278e-13
"363",128,59,1500,1.71437146504884e-12
"364",128,60,1500,1.47297344965293e-11
"365",128,61,1500,1.18330090256204e-10
"366",128,62,1500,8.44558678615655e-10
"367",128,63,1500,5.76783360742838e-09
"368",128,64,1500,3.38921427631927e-08
"369",128,65,1500,1.80258448683641e-07
"370",128,66,1500,9.10374265305713e-07
"371",128,67,1500,4.11071001664147e-06
"372",128,68,1500,1.58605383165237e-05
"373",128,69,1500,5.52592800952809e-05
"374",128,70,1500,0.000189625693172871
"375",128,71,1500,0.00058243877762023
"376",128,72,1500,0.00148206214008744
"377",128,73,1500,0.0034794262730695
"378",128,74,1500,0.00814836957098239
"379",128,75,1500,0.0188579615896725
"380",128,76,1500,0.033281665923863
"381",128,77,1500,0.0501801674697346
"382",128,78,1500,0.0786875479344008
"383",128,79,1500,0.116933780057541
"384",128,80,1500,0.14875639790124
"385",128,81,1500,0.147403020692389
"386",128,82,1500,0.132055235779783
"387",128,83,1500,0.0709264972303291
"388",128,84,1500,0.0620795981542602
"389",128,85,1500,0.0500015123285735
"390",128,86,1500,0.0500182016830615
"391",128,87,1500,0.0201962695085403
"392",128,88,1500,0.00538531164536596
"393",128,89,1500,0.000958307950094154
"394",128,90,1500,0.000277175050179025
"395",128,91,1500,3.65489204913298e-05
"396",128,92,1500,5.58745794202299e-06
"397",128,93,1500,8.14513950928828e-07
"398",128,94,1500,9.76215960482148e-08
"399",128,95,1500,1.53353105524061e-08
"400",128,96,1500,9.41263750209169e-10
"401",128,97,1500,5.2413972778005e-11
"402",128,98,1500,2.33752524913124e-12
"403",128,99,1500,6.01406145651511e-14
"404",128,100,1500,1.20766493113124e-15
"405",128,0,2000,1.02218738634658e-96
"406",128,1,2000,1.11468707575718e-94
"407",128,2,2000,3.08515238407882e-92
"408",128,3,2000,5.86006422171742e-90
"409",128,4,2000,8.09410220721256e-88
"410",128,5,2000,8.99438442933219e-86
"411",128,6,2000,8.31596390754239e-84
"412",128,7,2000,6.62300977177371e-82
"413",128,8,2000,4.55562338803549e-80
"414",128,9,2000,2.7998868805053e-78
"415",128,10,2000,1.66041854364945e-76
"416",128,11,2000,8.49818324245116e-75
"417",128,12,2000,4.12746713121757e-73
"418",128,13,2000,1.80981170398244e-71
"419",128,14,2000,7.57301878290707e-70
"420",128,15,2000,3.00399588313362e-68
"421",128,16,2000,1.07009134482985e-66
"422",128,17,2000,3.70490190051474e-65
"423",128,18,2000,1.22636675007471e-63
"424",128,19,2000,3.78589853664559e-62
"425",128,20,2000,1.08956027436604e-60
"426",128,21,2000,2.99968573112135e-59
"427",128,22,2000,7.87292800834703e-58
"428",128,23,2000,2.04187950863461e-56
"429",128,24,2000,5.07142536924003e-55
"430",128,25,2000,1.15926652439507e-53
"431",128,26,2000,2.54754162507575e-52
"432",128,27,2000,5.3983064045776e-51
"433",128,28,2000,1.10274552776916e-49
"434",128,29,2000,2.21053094357653e-48
"435",128,30,2000,4.30856951459045e-47
"436",128,31,2000,8.09843639676973e-46
"437",128,32,2000,1.50282722061051e-44
"438",128,33,2000,2.81623361069631e-43
"439",128,34,2000,4.97314075086671e-42
"440",128,35,2000,8.95460324233181e-41
"441",128,36,2000,1.48706006491498e-39
"442",128,37,2000,2.43253762989436e-38
"443",128,38,2000,3.84957545470103e-37
"444",128,39,2000,5.78395228754513e-36
"445",128,40,2000,8.59241858110919e-35
"446",128,41,2000,1.23030994644617e-33
"447",128,42,2000,1.7837875008752e-32
"448",128,43,2000,2.53139639953291e-31
"449",128,44,2000,3.55771852657479e-30
"450",128,45,2000,4.67737371893422e-29
"451",128,46,2000,6.13777963700716e-28
"452",128,47,2000,8.0106620274717e-27
"453",128,48,2000,1.03775061868651e-25
"454",128,49,2000,1.3058040128351e-24
"455",128,50,2000,1.60884750680126e-23
"456",128,51,2000,1.89784886643574e-22
"457",128,52,2000,2.23655938203947e-21
"458",128,53,2000,2.57279475430415e-20
"459",128,54,2000,2.80523236611147e-19
"460",128,55,2000,3.0311202302135e-18
"461",128,56,2000,3.28685637312934e-17
"462",128,57,2000,3.37658441025208e-16
"463",128,58,2000,3.57840323330294e-15
"464",128,59,2000,3.44583304669315e-14
"465",128,60,2000,3.27621619729987e-13
"466",128,61,2000,2.91784734877624e-12
"467",128,62,2000,2.32710046878264e-11
"468",128,63,2000,1.7745073692148e-10
"469",128,64,2000,1.17713831043205e-09
"470",128,65,2000,7.11118353593836e-09
"471",128,66,2000,4.07735529109132e-08
"472",128,67,2000,2.10318998157486e-07
"473",128,68,2000,9.38916130964066e-07
"474",128,69,2000,3.80810125076836e-06
"475",128,70,2000,1.51019272127812e-05
"476",128,71,2000,5.38830285265696e-05
"477",128,72,2000,0.00016224950960422
"478",128,73,2000,0.000452653923497566
"479",128,74,2000,0.00124937015077011
"480",128,75,2000,0.0033839202600232
"481",128,76,2000,0.0072524078996177
"482",128,77,2000,0.0136812163107928
"483",128,78,2000,0.0266130051510591
"484",128,79,2000,0.0492149128979164
"485",128,80,2000,0.0800168093630716
"486",128,81,2000,0.10717449814463
"487",128,82,2000,0.132692449529587
"488",128,83,2000,0.112724627084482
"489",128,84,2000,0.132762053944604
"490",128,85,2000,0.124679765283622
"491",128,86,2000,0.132064913250083
"492",128,87,2000,0.0557338435802454
"493",128,88,2000,0.0157317645663393
"494",128,89,2000,0.00310001021614012
"495",128,90,2000,0.00104599358891011
"496",128,91,2000,0.000154343269088878
"497",128,92,2000,2.86849068382911e-05
"498",128,93,2000,5.38917615856022e-06
"499",128,94,2000,8.99183529564428e-07
"500",128,95,2000,2.10444289338557e-07
"501",128,96,2000,1.56249101944777e-08
"502",128,97,2000,1.1139421695737e-09
"503",128,98,2000,6.60154735191192e-11
"504",128,99,2000,2.18981424917534e-12
"505",128,100,2000,4.41279561870787e-14
"506",128,0,2500,4.28335957984625e-99
"507",128,1,2500,4.72874673442261e-97
"508",128,2,2500,1.4684935211303e-94
"509",128,3,2500,3.11220812845776e-92
"510",128,4,2500,4.80218544205207e-90
"511",128,5,2500,5.94501695286306e-88
"512",128,6,2500,6.1120602701573e-86
"513",128,7,2500,5.39800434479993e-84
"514",128,8,2500,4.11390422148123e-82
"515",128,9,2500,2.79645777386948e-80
"516",128,10,2500,1.81765754372009e-78
"517",128,11,2500,1.02281198592752e-76
"518",128,12,2500,5.43290813824845e-75
"519",128,13,2500,2.60592514995989e-73
"520",128,14,2500,1.18805450332291e-71
"521",128,15,2500,5.11641832559332e-70
"522",128,16,2500,1.98253878162532e-68
"523",128,17,2500,7.43486353182574e-67
"524",128,18,2500,2.65826483520244e-65
"525",128,19,2500,8.85790803202262e-64
"526",128,20,2500,2.75104366273391e-62
"527",128,21,2500,8.15700154308165e-61
"528",128,22,2500,2.30283551391891e-59
"529",128,23,2500,6.40050455718466e-58
"530",128,24,2500,1.70073898221656e-56
"531",128,25,2500,4.16525494999948e-55
"532",128,26,2500,9.79415368822225e-54
"533",128,27,2500,2.21764238704568e-52
"534",128,28,2500,4.8354368223694e-51
"535",128,29,2500,1.03248189978365e-49
"536",128,30,2500,2.14057542471429e-48
"537",128,31,2500,4.27696734969425e-47
"538",128,32,2500,8.4230006764219e-46
"539",128,33,2500,1.66959495377575e-44
"540",128,34,2500,3.1226938083588e-43
"541",128,35,2500,5.93379346172258e-42
"542",128,36,2500,1.04233741601102e-40
"543",128,37,2500,1.80139151810906e-39
"544",128,38,2500,3.01076861971233e-38
"545",128,39,2500,4.78242444821163e-37
"546",128,40,2500,7.50125703390225e-36
"547",128,41,2500,1.13454680142913e-34
"548",128,42,2500,1.7335596726838e-33
"549",128,43,2500,2.5916899225184e-32
"550",128,44,2500,3.83228474008758e-31
"551",128,45,2500,5.31159229359896e-30
"552",128,46,2500,7.33889774120822e-29
"553",128,47,2500,1.00746503631916e-27
"554",128,48,2500,1.37133500560493e-26
"555",128,49,2500,1.81327309140475e-25
"556",128,50,2500,2.34665341913103e-24
"557",128,51,2500,2.9103696662298e-23
"558",128,52,2500,3.60152094808586e-22
"559",128,53,2500,4.34897560069626e-21
"560",128,54,2500,4.98434977692393e-20
"561",128,55,2500,5.65727186802058e-19
"562",128,56,2500,6.43299547030417e-18
"563",128,57,2500,6.94122225661048e-17
"564",128,58,2500,7.70207285720624e-16
"565",128,59,2500,7.79044435334876e-15
"566",128,60,2500,7.77315168471778e-14
"567",128,61,2500,7.2744025730982e-13
"568",128,62,2500,6.12061052546184e-12
"569",128,63,2500,4.92480756358083e-11
"570",128,64,2500,3.46631972055685e-10
"571",128,65,2500,2.22942964575462e-09
"572",128,66,2500,1.36167847337481e-08
"573",128,67,2500,7.50870950897879e-08
"574",128,68,2500,3.60687848669528e-07
"575",128,69,2500,1.57952463873966e-06
"576",128,70,2500,6.74449199181843e-06
"577",128,71,2500,2.59735853523744e-05
"578",128,72,2500,8.50578438535606e-05
"579",128,73,2500,0.000258027229134584
"580",128,74,2500,0.000769174439231058
"581",128,75,2500,0.00223376233696613
"582",128,76,2500,0.00517320996443702
"583",128,77,2500,0.0105434761248271
"584",128,78,2500,0.021850463173267
"585",128,79,2500,0.042643819468488
"586",128,80,2500,0.0728205104135612
"587",128,81,2500,0.102209366610559
"588",128,82,2500,0.13143691155433
"589",128,83,2500,0.116018478945051
"590",128,84,2500,0.13922646504146
"591",128,85,2500,0.132104689473466
"592",128,86,2500,0.140671068122548
"593",128,87,2500,0.059824233371998
"594",128,88,2500,0.0171286498219536
"595",128,89,2500,0.0034883700886132
"596",128,90,2500,0.00123729549820584
"597",128,91,2500,0.000191488165415921
"598",128,92,2500,3.95617997403996e-05
"599",128,93,2500,8.7457167988198e-06
"600",128,94,2500,1.83967030346183e-06
"601",128,95,2500,5.37848982468861e-07
"602",128,96,2500,4.38328306619329e-08
"603",128,97,2500,3.56178669144572e-09
"604",128,98,2500,2.46673299189905e-10
"605",128,99,2500,9.37467864053544e-12
"606",128,100,2500,1.89206559799453e-13
"607",128,0,3000,8.27834225031152e-100
"608",128,1,3000,9.18795303417078e-98
"609",128,2,3000,2.9890448251083e-95
"610",128,3,3000,6.62474549747735e-93
"611",128,4,3000,1.06987707313305e-90
"612",128,5,3000,1.38528240788506e-88
"613",128,6,3000,1.48898527267497e-86
"614",128,7,3000,1.37380347727191e-84
"615",128,8,3000,1.09374091705706e-82
"616",128,9,3000,7.76345722907711e-81
"617",128,10,3000,5.25135188642811e-79
"618",128,11,3000,3.0797024766396e-77
"619",128,12,3000,1.70156580468205e-75
"620",128,13,3000,8.49182299789061e-74
"621",128,14,3000,4.02200866306849e-72
"622",128,15,3000,1.79700679179377e-70
"623",128,16,3000,7.23064881888455e-69
"624",128,17,3000,2.81096593334038e-67
"625",128,18,3000,1.04066067820043e-65
"626",128,19,3000,3.58960514907502e-64
"627",128,20,3000,1.15388633845163e-62
"628",128,21,3000,3.53788532087873e-61
"629",128,22,3000,1.03216503622589e-59
"630",128,23,3000,2.9595138011064e-58
"631",128,24,3000,8.10536014487448e-57
"632",128,25,3000,2.04679112211173e-55
"633",128,26,3000,4.95835642535673e-54
"634",128,27,3000,1.15561058715038e-52
"635",128,28,3000,2.59152788204776e-51
"636",128,29,3000,5.68407102442937e-50
"637",128,30,3000,1.20928775123517e-48
"638",128,31,3000,2.47769245048109e-47
"639",128,32,3000,4.99801467769147e-46
"640",128,33,3000,1.01295886100809e-44
"641",128,34,3000,1.9371275106761e-43
"642",128,35,3000,3.75666164878695e-42
"643",128,36,3000,6.73683752703812e-41
"644",128,37,3000,1.18742197030715e-39
"645",128,38,3000,2.02267987029031e-38
"646",128,39,3000,3.27375534713605e-37
"647",128,40,3000,5.22685843890861e-36
"648",128,41,3000,8.04346377487185e-35
"649",128,42,3000,1.24887447596438e-33
"650",128,43,3000,1.89599535624732e-32
"651",128,44,3000,2.84443167141573e-31
"652",128,45,3000,3.99995720642633e-30
"653",128,46,3000,5.60246602315714e-29
"654",128,47,3000,7.79042556228207e-28
"655",128,48,3000,1.07334561738996e-26
"656",128,49,3000,1.43594093869939e-25
"657",128,50,3000,1.87916352169375e-24
"658",128,51,3000,2.35616294727821e-23
"659",128,52,3000,2.94570030186175e-22
"660",128,53,3000,3.59197792929775e-21
"661",128,54,3000,4.15664105627462e-20
"662",128,55,3000,4.76108782283587e-19
"663",128,56,3000,5.45997948944717e-18
"664",128,57,3000,5.94107550024045e-17
"665",128,58,3000,6.64235623964639e-16
"666",128,59,3000,6.77097690609039e-15
"667",128,60,3000,6.80559119949078e-14
"668",128,61,3000,6.4150092940693e-13
"669",128,62,3000,5.43792082436936e-12
"670",128,63,3000,4.4069124357395e-11
"671",128,64,3000,3.12521111783082e-10
"672",128,65,3000,2.02528255274178e-09
"673",128,66,3000,1.24597053793192e-08
"674",128,67,3000,6.9205952310237e-08
"675",128,68,3000,3.34940909232126e-07
"676",128,69,3000,1.47766306369758e-06
"677",128,70,3000,6.35211617228918e-06
"678",128,71,3000,2.46235234800832e-05
"679",128,72,3000,8.11861571869072e-05
"680",128,73,3000,0.000247861232454138
"681",128,74,3000,0.000743008483704097
"682",128,75,3000,0.00216827981519139
"683",128,76,3000,0.00504769920414591
"684",128,77,3000,0.0103394504819923
"685",128,78,3000,0.021515069313306
"686",128,79,3000,0.0421363513406899
"687",128,80,3000,0.072189455319576
"688",128,81,3000,0.101654996947543
"689",128,82,3000,0.13110181918821
"690",128,83,3000,0.116108836413451
"691",128,84,3000,0.139622169928969
"692",128,85,3000,0.132704936620338
"693",128,86,3000,0.141485214067737
"694",128,87,3000,0.0603155927255123
"695",128,88,3000,0.0173578363664726
"696",128,89,3000,0.0035818431362746
"697",128,90,3000,0.00129736347653084
"698",128,91,3000,0.000206634108392999
"699",128,92,3000,4.60931000885303e-05
"700",128,93,3000,1.15402799818778e-05
"701",128,94,3000,2.85637531813838e-06
"702",128,95,3000,9.45219945523028e-07
"703",128,96,3000,8.08031867187386e-08
"704",128,97,3000,7.04347405967347e-09
"705",128,98,3000,5.30887966364401e-10
"706",128,99,3000,2.16908436093005e-11
"707",128,100,3000,4.38106047014064e-13
"708",128,0,3500,7.05267708733761e-100
"709",128,1,3500,7.83435825637295e-98
"710",128,2,3500,2.56738011663406e-95
"711",128,3,3500,5.728935655778e-93
"712",128,4,3500,9.31390847951844e-91
"713",128,5,3500,1.21362254818829e-88
"714",128,6,3500,1.31238799529222e-86
"715",128,7,3500,1.21783396578825e-84
"716",128,8,3500,9.74945884576037e-83
"717",128,9,3500,6.95694686632436e-81
"718",128,10,3500,4.72806037450087e-79
"719",128,11,3500,2.7859680668763e-77
"720",128,12,3500,1.54601030009327e-75
"721",128,13,3500,7.7484458685885e-74
"722",128,14,3500,3.6845339508332e-72
"723",128,15,3500,1.65236293543943e-70
"724",128,16,3500,6.67330844995756e-69
"725",128,17,3500,2.60322429931228e-67
"726",128,18,3500,9.66876489006737e-66
"727",128,19,3500,3.34554245625445e-64
"728",128,20,3500,1.07870149225505e-62
"729",128,21,3500,3.31690548014196e-61
"730",128,22,3500,9.70368322019193e-60
