#mc_id,pct_full,cell_generation,num_cells
12,0.5,2,5
12,0.5,3,9
12,0.5,4,9
12,0.5,5,4
12,0.5,6,1
12,0.75,1,2
12,0.75,2,4
12,0.75,3,12
12,0.75,4,14
12,0.75,5,11
12,0.75,6,5
12,1,2,1
12,1,3,3
12,1,4,9
12,1,5,20
12,1,6,20
12,1,7,9
12,1,8,2
13,0.25,0,1
13,0.25,1,4
13,0.25,2,6
13,0.25,3,4
13,0.25,4,1
13,0.5,0,1
13,0.5,1,4
13,0.5,2,8
13,0.5,3,10
13,0.5,4,7
13,0.5,5,2
13,0.75,1,2
13,0.75,2,8
13,0.75,3,14
13,0.75,4,14
13,0.75,5,6
13,0.75,6,3
13,0.75,7,1
13,1,3,6
13,1,4,20
13,1,5,18
13,1,6,13
13,1,7,3
13,1,8,2
13,1,9,2
14,0.25,0,1
14,0.25,1,3
14,0.25,2,5
14,0.25,3,5
14,0.25,4,2
14,0.5,1,3
14,0.5,2,5
14,0.5,3,11
14,0.5,4,9
14,0.5,5,4
14,0.75,2,1
14,0.75,3,9
14,0.75,4,14
14,0.75,5,11
14,0.75,6,9
14,0.75,7,4
14,1,2,1
14,1,3,3
14,1,4,4
14,1,5,11
14,1,6,15
14,1,7,11
14,1,8,10
14,1,9,8
14,1,10,1
15,0.25,0,1
15,0.25,1,4
15,0.25,2,6
15,0.25,3,4
15,0.25,4,1
15,0.5,1,4
15,0.5,2,8
15,0.5,3,8
15,0.5,4,8
15,0.5,5,3
15,0.5,6,1
15,0.75,1,1
15,0.75,2,4
15,0.75,3,10
15,0.75,4,15
15,0.75,5,11
15,0.75,6,4
15,0.75,7,3
15,1,4,2
15,1,5,6
15,1,6,7
15,1,7,8
15,1,8,13
15,1,9,10
15,1,10,8
15,1,11,6
15,1,12,3
15,1,13,1
16,0.25,0,1
16,0.25,1,3
16,0.25,2,6
16,0.25,3,5
16,0.25,4,1
16,0.5,0,1
16,0.5,1,3
16,0.5,2,8
16,0.5,3,11
16,0.5,4,6
16,0.5,5,2
16,0.5,6,1
16,0.75,1,1
16,0.75,2,7
16,0.75,3,14
16,0.75,4,10
16,0.75,5,8
16,0.75,6,6
16,0.75,7,2
16,1,3,1
16,1,4,5
16,1,5,17
16,1,6,20
16,1,7,10
16,1,8,6
16,1,9,4
16,1,10,1
17,0.25,0,1
17,0.25,1,4
17,0.25,2,6
17,0.25,3,4
17,0.25,4,1
17,0.5,1,5
17,0.5,2,10
17,0.5,3,11
17,0.5,4,5
17,0.5,5,1
17,0.75,1,2
17,0.75,2,8
17,0.75,3,12
17,0.75,4,13
17,0.75,5,9
17,0.75,6,4
17,1,2,6
17,1,3,11
17,1,4,19
17,1,5,16
17,1,6,10
17,1,7,2
18,0.25,1,2
18,0.25,2,7
18,0.25,3,5
18,0.25,4,2
18,0.5,1,1
18,0.5,2,8
18,0.5,3,14
18,0.5,4,7
18,0.5,5,2
18,0.75,2,5
18,0.75,3,15
18,0.75,4,18
18,0.75,5,8
18,0.75,6,2
18,1,2,4
18,1,3,8
18,1,4,9
18,1,5,18
18,1,6,14
18,1,7,6
18,1,8,2
18,1,9,3
19,0.25,0,1
19,0.25,1,4
19,0.25,2,6
19,0.25,3,5
19,0.5,0,1
19,0.5,1,2
19,0.5,2,8
19,0.5,3,11
19,0.5,4,8
19,0.5,5,2
19,0.75,0,1
19,0.75,1,1
19,0.75,2,3
19,0.75,3,12
19,0.75,4,14
19,0.75,5,12
19,0.75,6,5
19,1,3,2
19,1,4,11
19,1,5,10
19,1,6,16
19,1,7,11
19,1,8,8
19,1,9,5
19,1,10,1
20,0.25,0,1
20,0.25,1,4
20,0.25,2,6
20,0.25,3,4
20,0.25,4,1
20,0.5,1,5
20,0.5,2,9
20,0.5,3,9
20,0.5,4,7
20,0.5,5,2
20,0.75,1,3
20,0.75,2,9
20,0.75,3,12
20,0.75,4,15
20,0.75,5,9
20,1,1,1
20,1,2,7
20,1,3,9
20,1,4,16
20,1,5,18
20,1,6,10
20,1,7,3
21,0.25,0,1
21,0.25,1,4
21,0.25,2,7
21,0.25,3,3
21,0.25,4,1
21,0.5,0,1
21,0.5,1,2
21,0.5,2,8
21,0.5,3,10
21,0.5,4,7
21,0.5,5,3
21,0.5,6,1
21,0.75,1,2
21,0.75,2,7
21,0.75,3,13
21,0.75,4,15
21,0.75,5,8
21,0.75,6,3
21,1,1,2
21,1,2,3
21,1,3,12
21,1,4,19
21,1,5,17
21,1,6,8
21,1,7,3
22,0.25,0,1
22,0.25,1,4
22,0.25,2,6
22,0.25,3,4
22,0.25,4,1
22,0.5,0,1
22,0.5,1,4
22,0.5,2,7
22,0.5,3,11
22,0.5,4,7
22,0.5,5,2
22,0.75,0,1
22,0.75,1,3
22,0.75,2,8
22,0.75,3,12
22,0.75,4,13
22,0.75,5,11
22,1,0,1
22,1,2,5
22,1,3,13
22,1,4,15
22,1,5,16
22,1,6,9
22,1,7,4
22,1,8,1
23,0.25,0,1
23,0.25,1,4
23,0.25,2,6
23,0.25,3,4
23,0.25,4,1
23,0.5,0,1
23,0.5,1,5
23,0.5,2,9
23,0.5,3,11
23,0.5,4,5
23,0.5,5,1
23,0.75,0,1
23,0.75,1,4
23,0.75,2,12
23,0.75,3,13
23,0.75,4,9
23,0.75,5,6
23,0.75,6,2
23,0.75,7,1
23,1,0,1
23,1,1,2
23,1,2,8
23,1,3,16
23,1,4,14
23,1,5,10
23,1,6,8
23,1,7,4
23,1,8,1
24,0.25,1,2
24,0.25,2,5
24,0.25,3,5
24,0.25,4,3
24,0.25,5,1
24,0.5,2,4
24,0.5,3,9
24,0.5,4,9
24,0.5,5,6
24,0.5,6,3
24,0.5,7,1
24,0.75,2,3
24,0.75,3,8
24,0.75,4,11
24,0.75,5,14
24,0.75,6,8
24,0.75,7,3
24,0.75,8,1
24,1,2,1
24,1,3,4
24,1,4,2
24,1,5,9
24,1,6,13
24,1,7,13
24,1,8,8
24,1,9,6
24,1,10,6
24,1,11,2
25,0.25,0,1
25,0.25,1,4
25,0.25,2,6
25,0.25,3,3
25,0.25,4,2
25,0.5,0,1
25,0.5,1,4
25,0.5,2,10
25,0.5,3,9
25,0.5,4,5
25,0.5,5,3
25,0.75,0,1
25,0.75,1,4
25,0.75,2,10
25,0.75,3,15
25,0.75,4,9
25,0.75,5,6
25,0.75,6,3
25,1,1,2
25,1,2,10
25,1,3,14
25,1,4,14
25,1,5,12
25,1,6,8
25,1,7,3
25,1,8,1
26,0.25,0,1
26,0.25,1,4
26,0.25,2,6
26,0.25,3,4
26,0.25,4,1
26,0.5,0,1
26,0.5,1,5
26,0.5,2,9
26,0.5,3,10
26,0.5,4,5
26,0.5,5,1
26,0.5,6,1
26,0.75,0,1
26,0.75,1,5
26,0.75,2,11
26,0.75,3,12
26,0.75,4,13
26,0.75,5,5
26,0.75,6,1
26,1,0,1
26,1,1,5
26,1,2,8
26,1,3,12
26,1,4,21
26,1,5,11
26,1,6,5
26,1,7,1
27,0.25,0,1
27,0.25,1,5
27,0.25,2,5
27,0.25,3,4
27,0.25,4,1
27,0.5,1,4
27,0.5,2,7
27,0.5,3,8
27,0.5,4,10
27,0.5,5,3
27,0.75,1,4
27,0.75,2,5
27,0.75,3,12
27,0.75,4,16
27,0.75,5,10
27,0.75,6,1
27,1,1,1
27,1,2,3
27,1,3,11
27,1,4,13
27,1,5,15
27,1,6,11
27,1,7,8
27,1,8,2
28,0.25,0,1
28,0.25,1,5
28,0.25,2,6
28,0.25,3,3
28,0.25,4,1
28,0.5,0,1
28,0.5,1,5
28,0.5,2,9
28,0.5,3,13
28,0.5,4,4
28,0.75,0,1
28,0.75,1,3
28,0.75,2,8
28,0.75,3,15
28,0.75,4,14
28,0.75,5,6
28,0.75,6,1
28,1,0,1
28,1,1,1
28,1,2,5
28,1,3,13
28,1,4,13
28,1,5,15
28,1,6,12
28,1,7,4
29,0.25,0,1
29,0.25,1,3
29,0.25,2,6
29,0.25,3,5
29,0.25,4,1
29,0.5,1,4
29,0.5,2,8
29,0.5,3,11
29,0.5,4,7
29,0.5,5,2
29,0.75,1,3
29,0.75,2,8
29,0.75,3,15
29,0.75,4,14
29,0.75,5,7
29,0.75,6,1
29,1,1,2
29,1,2,7
29,1,3,12
29,1,4,19
29,1,5,17
29,1,6,7
30,0.25,2,1
30,0.25,3,5
30,0.25,4,6
30,0.25,5,3
30,0.25,6,1
30,0.5,2,1
30,0.5,3,4
30,0.5,4,8
30,0.5,5,11
30,0.5,6,6
30,0.5,7,2
30,0.75,2,1
30,0.75,3,4
30,0.75,4,8
30,0.75,5,16
30,0.75,6,10
30,0.75,7,7
30,0.75,8,2
30,1,7,2
30,1,8,2
30,1,9,8
30,1,10,11
30,1,11,11
30,1,12,7
30,1,13,5
30,1,14,7
30,1,15,5
30,1,16,5
30,1,17,1
31,0.25,0,1
31,0.25,1,3
31,0.25,2,5
31,0.25,3,6
31,0.25,4,1
31,0.5,0,1
31,0.5,1,1
31,0.5,2,7
31,0.5,3,10
31,0.5,4,9
31,0.5,5,3
31,0.5,6,1
31,0.75,0,1
31,0.75,1,1
31,0.75,2,7
31,0.75,3,13
31,0.75,4,16
31,0.75,5,8
31,0.75,6,2
31,1,1,1
31,1,2,6
31,1,3,10
31,1,4,16
31,1,5,14
31,1,6,10
31,1,7,7
32,0.25,1,1
32,0.25,2,3
32,0.25,3,4
32,0.25,4,4
32,0.25,5,3
32,0.25,6,1
32,0.5,1,1
32,0.5,2,2
32,0.5,3,2
32,0.5,4,5
32,0.5,5,7
32,0.5,6,8
32,0.5,7,6
32,0.5,8,1
32,0.75,1,1
32,0.75,3,3
32,0.75,4,3
32,0.75,5,8
32,0.75,6,9
32,0.75,7,10
32,0.75,8,7
32,0.75,9,5
32,0.75,10,2
32,1,3,2
32,1,4,4
32,1,5,6
32,1,6,7
32,1,7,7
32,1,8,9
32,1,9,10
32,1,10,11
32,1,11,7
32,1,12,1
33,0.25,0,1
33,0.25,1,4
33,0.25,2,6
33,0.25,3,4
33,0.25,4,1
33,0.5,0,1
33,0.5,1,5
33,0.5,2,9
33,0.5,3,9
33,0.5,4,5
33,0.5,5,2
33,0.5,6,1
33,0.75,0,1
33,0.75,1,5
33,0.75,2,9
33,0.75,3,12
33,0.75,4,14
33,0.75,5,6
33,0.75,6,1
33,1,0,1
33,1,1,3
33,1,2,7
33,1,3,10
33,1,4,18
33,1,5,19
33,1,6,6
34,0.25,0,1
34,0.25,1,4
34,0.25,2,6
34,0.25,3,4
34,0.25,4,1
34,0.5,0,1
