#mc_id,pct_full,cell_generation,num_cells
17,0.5,3,9
17,0.5,4,6
17,0.5,5,5
17,0.5,6,1
17,0.75,0,1
17,0.75,1,5
17,0.75,2,6
17,0.75,3,13
17,0.75,4,11
17,0.75,5,5
17,0.75,6,4
17,0.75,7,3
17,1,0,1
17,1,1,5
17,1,2,6
17,1,3,13
17,1,4,17
17,1,5,9
17,1,6,7
17,1,7,3
17,1,8,1
17,1,9,1
17,1,10,1
18,0.25,0,1
18,0.25,1,2
18,0.25,2,5
18,0.25,3,4
18,0.25,4,3
18,0.25,5,1
18,0.5,0,1
18,0.5,1,2
18,0.5,2,6
18,0.5,3,7
18,0.5,4,8
18,0.5,5,5
18,0.5,6,2
18,0.5,7,1
18,0.75,0,1
18,0.75,1,2
18,0.75,2,6
18,0.75,3,9
18,0.75,4,11
18,0.75,5,11
18,0.75,6,5
18,0.75,7,3
18,1,0,1
18,1,1,2
18,1,2,6
18,1,3,9
18,1,4,13
18,1,5,14
18,1,6,9
18,1,7,6
18,1,8,2
18,1,9,2
19,0.25,0,1
19,0.25,1,5
19,0.25,2,6
19,0.25,3,3
19,0.25,4,1
19,0.5,0,1
19,0.5,1,5
19,0.5,2,10
19,0.5,3,8
19,0.5,4,4
19,0.5,5,3
19,0.5,6,1
19,0.75,0,1
19,0.75,1,5
19,0.75,2,10
19,0.75,3,12
19,0.75,4,11
19,0.75,5,6
19,0.75,6,3
19,1,0,1
19,1,1,5
19,1,2,10
19,1,3,13
19,1,4,14
19,1,5,12
19,1,6,8
19,1,7,1
20,0.25,0,1
20,0.25,1,4
20,0.25,2,7
20,0.25,3,4
20,0.5,0,1
20,0.5,1,5
20,0.5,2,7
20,0.5,3,10
20,0.5,4,5
20,0.5,5,4
20,0.75,0,1
20,0.75,1,6
20,0.75,2,7
20,0.75,3,13
20,0.75,4,10
20,0.75,5,7
20,0.75,6,3
20,0.75,7,1
20,1,0,1
20,1,1,6
20,1,2,7
20,1,3,15
20,1,4,17
20,1,5,8
20,1,6,7
20,1,7,3
21,0.25,0,1
21,0.25,1,3
21,0.25,2,5
21,0.25,3,4
21,0.25,4,2
21,0.25,5,1
21,0.5,0,1
21,0.5,1,3
21,0.5,2,6
21,0.5,3,9
21,0.5,4,7
21,0.5,5,3
21,0.5,6,2
21,0.5,7,1
21,0.75,0,1
21,0.75,1,3
21,0.75,2,7
21,0.75,3,11
21,0.75,4,12
21,0.75,5,8
21,0.75,6,5
21,0.75,7,1
21,1,0,1
21,1,1,3
21,1,2,7
21,1,3,12
21,1,4,13
21,1,5,10
21,1,6,10
21,1,7,6
21,1,8,2
22,0.25,0,1
22,0.25,1,2
22,0.25,2,5
22,0.25,3,5
22,0.25,4,3
22,0.5,0,1
22,0.5,1,2
22,0.5,2,8
22,0.5,3,10
22,0.5,4,8
22,0.5,5,3
22,0.75,0,1
22,0.75,1,2
22,0.75,2,8
22,0.75,3,12
22,0.75,4,13
22,0.75,5,10
22,0.75,6,2
22,1,0,1
22,1,1,2
22,1,2,8
22,1,3,12
22,1,4,13
22,1,5,14
22,1,6,10
22,1,7,2
22,1,8,1
22,1,9,1
23,0.25,0,1
23,0.25,1,4
23,0.25,2,3
23,0.25,3,4
23,0.25,4,3
23,0.25,5,1
23,0.5,0,1
23,0.5,1,4
23,0.5,2,6
23,0.5,3,9
23,0.5,4,7
23,0.5,5,4
23,0.5,6,1
23,0.75,0,1
23,0.75,1,4
23,0.75,2,7
23,0.75,3,12
23,0.75,4,13
23,0.75,5,6
23,0.75,6,4
23,0.75,7,1
23,1,0,1
23,1,1,4
23,1,2,7
23,1,3,13
23,1,4,15
23,1,5,13
23,1,6,9
23,1,7,2
24,0.25,0,1
24,0.25,1,3
24,0.25,2,4
24,0.25,3,5
24,0.25,4,2
24,0.25,5,1
24,0.5,0,1
24,0.5,1,3
24,0.5,2,7
24,0.5,3,10
24,0.5,4,7
24,0.5,5,2
24,0.5,6,2
24,0.75,0,1
24,0.75,1,3
24,0.75,2,8
24,0.75,3,12
24,0.75,4,14
24,0.75,5,3
24,0.75,6,3
24,0.75,7,2
24,0.75,8,1
24,0.75,9,1
24,1,0,1
24,1,1,3
24,1,2,8
24,1,3,13
24,1,4,16
24,1,5,8
24,1,6,6
24,1,7,3
24,1,8,5
24,1,9,1
25,0.25,0,1
25,0.25,1,4
25,0.25,2,5
25,0.25,3,2
25,0.25,4,3
25,0.25,5,1
25,0.5,0,1
25,0.5,1,4
25,0.5,2,8
25,0.5,3,8
25,0.5,4,5
25,0.5,5,4
25,0.5,6,2
25,0.75,0,1
25,0.75,1,4
25,0.75,2,8
25,0.75,3,14
25,0.75,4,11
25,0.75,5,5
25,0.75,6,3
25,0.75,7,2
25,1,0,1
25,1,1,4
25,1,2,8
25,1,3,14
25,1,4,17
25,1,5,11
25,1,6,6
25,1,7,3
26,0.25,0,1
26,0.25,1,4
26,0.25,2,4
26,0.25,3,5
26,0.25,4,2
26,0.5,0,1
26,0.5,1,5
26,0.5,2,7
26,0.5,3,8
26,0.5,4,9
26,0.5,5,1
26,0.5,6,1
26,0.75,0,1
26,0.75,1,5
26,0.75,2,8
26,0.75,3,10
26,0.75,4,13
26,0.75,5,7
26,0.75,6,2
26,0.75,7,2
26,1,0,1
26,1,1,5
26,1,2,8
26,1,3,10
26,1,4,15
26,1,5,11
26,1,6,8
26,1,7,4
26,1,8,2
27,0.25,0,1
27,0.25,1,3
27,0.25,2,4
27,0.25,3,4
27,0.25,4,2
27,0.25,5,2
27,0.5,0,1
27,0.5,1,3
27,0.5,2,6
27,0.5,3,5
27,0.5,4,8
27,0.5,5,7
27,0.5,6,2
27,0.75,0,1
27,0.75,1,3
27,0.75,2,7
27,0.75,3,10
27,0.75,4,11
27,0.75,5,9
27,0.75,6,4
27,0.75,7,3
27,1,0,1
27,1,1,3
27,1,2,7
27,1,3,10
27,1,4,13
27,1,5,10
27,1,6,7
27,1,7,4
27,1,8,3
27,1,9,2
27,1,10,1
27,1,11,2
27,1,12,1
28,0.25,0,1
28,0.25,1,2
28,0.25,2,5
28,0.25,3,6
28,0.25,4,2
28,0.5,0,1
28,0.5,1,2
28,0.5,2,6
28,0.5,3,10
28,0.5,4,9
28,0.5,5,2
28,0.5,6,2
28,0.75,0,1
28,0.75,1,2
28,0.75,2,6
28,0.75,3,11
28,0.75,4,13
28,0.75,5,11
28,0.75,6,4
28,1,0,1
28,1,1,2
28,1,2,6
28,1,3,11
28,1,4,17
28,1,5,15
28,1,6,8
28,1,7,3
28,1,8,1
29,0.25,0,1
29,0.25,1,3
29,0.25,2,4
29,0.25,3,5
29,0.25,4,2
29,0.25,5,1
29,0.5,0,1
29,0.5,1,4
29,0.5,2,6
29,0.5,3,7
29,0.5,4,8
29,0.5,5,6
29,0.75,0,1
29,0.75,1,4
29,0.75,2,6
29,0.75,3,11
29,0.75,4,9
29,0.75,5,14
29,0.75,6,3
29,1,0,1
29,1,1,4
29,1,2,6
29,1,3,11
29,1,4,13
29,1,5,16
29,1,6,11
29,1,7,2
30,0.25,0,1
30,0.25,1,4
30,0.25,2,5
30,0.25,3,6
30,0.5,0,1
30,0.5,1,4
30,0.5,2,6
30,0.5,3,12
30,0.5,4,7
30,0.5,5,2
30,0.75,0,1
30,0.75,1,4
30,0.75,2,7
30,0.75,3,12
30,0.75,4,13
30,0.75,5,6
30,0.75,6,5
30,1,0,1
30,1,1,4
30,1,2,8
30,1,3,13
30,1,4,15
30,1,5,10
30,1,6,9
30,1,7,4
31,0.25,0,1
31,0.25,1,4
31,0.25,2,7
31,0.25,3,4
31,0.5,0,1
31,0.5,1,4
31,0.5,2,10
31,0.5,3,11
31,0.5,4,5
31,0.5,5,1
31,0.75,0,1
31,0.75,1,4
31,0.75,2,10
31,0.75,3,14
31,0.75,4,12
31,0.75,5,7
31,1,0,1
31,1,1,4
31,1,2,10
31,1,3,16
31,1,4,17
31,1,5,13
31,1,6,2
31,1,7,1
32,0.25,0,1
32,0.25,1,2
32,0.25,2,5
32,0.25,3,5
32,0.25,4,3
32,0.5,0,1
32,0.5,1,3
32,0.5,2,6
32,0.5,3,8
32,0.5,4,8
32,0.5,5,4
32,0.5,6,1
32,0.5,7,1
32,0.75,0,1
32,0.75,1,3
32,0.75,2,6
32,0.75,3,10
32,0.75,4,12
32,0.75,5,12
32,0.75,6,3
32,0.75,7,1
32,1,0,1
32,1,1,3
32,1,2,8
32,1,3,10
32,1,4,13
32,1,5,16
32,1,6,11
32,1,7,2
33,0.25,0,1
33,0.25,1,2
33,0.25,2,3
33,0.25,3,4
33,0.25,4,2
33,0.25,5,2
33,0.25,6,2
33,0.5,0,1
33,0.5,1,2
33,0.5,2,7
33,0.5,3,6
33,0.5,4,4
33,0.5,5,3
33,0.5,6,4
33,0.5,7,1
33,0.5,8,1
33,0.5,9,2
33,0.5,10,1
33,0.75,0,1
33,0.75,1,3
33,0.75,2,7
33,0.75,3,7
33,0.75,4,6
33,0.75,5,4
33,0.75,6,5
33,0.75,7,4
33,0.75,8,3
33,0.75,9,3
33,0.75,10,2
33,0.75,11,2
33,0.75,12,1
33,1,0,1
33,1,1,3
33,1,2,7
33,1,3,7
33,1,4,8
33,1,5,7
33,1,6,7
33,1,7,5
33,1,8,4
33,1,9,4
33,1,10,5
33,1,11,3
33,1,12,2
33,1,13,1
34,0.25,0,1
34,0.25,1,4
34,0.25,2,4
34,0.25,3,5
34,0.25,4,2
34,0.5,0,1
34,0.5,1,4
34,0.5,2,5
34,0.5,3,9
34,0.5,4,10
34,0.5,5,2
34,0.5,6,1
34,0.75,0,1
34,0.75,1,4
34,0.75,2,5
34,0.75,3,9
34,0.75,4,13
34,0.75,5,11
34,0.75,6,4
34,0.75,7,1
34,1,0,1
34,1,1,4
34,1,2,5
34,1,3,9
34,1,4,13
34,1,5,15
34,1,6,7
34,1,7,7
34,1,8,2
34,1,9,1
35,0.25,0,1
35,0.25,1,4
35,0.25,2,7
35,0.25,3,2
35,0.25,4,1
35,0.25,5,1
35,0.5,0,1
35,0.5,1,5
35,0.5,2,9
35,0.5,3,7
35,0.5,4,6
35,0.5,5,4
35,0.75,0,1
35,0.75,1,5
35,0.75,2,11
35,0.75,3,10
35,0.75,4,13
35,0.75,5,7
35,0.75,6,1
35,1,0,1
35,1,1,5
35,1,2,11
35,1,3,11
35,1,4,14
35,1,5,14
35,1,6,7
35,1,7,1
36,0.25,0,1
36,0.25,1,3
36,0.25,2,6
36,0.25,3,4
36,0.25,4,2
36,0.5,0,1
36,0.5,1,3
36,0.5,2,7
36,0.5,3,10
36,0.5,4,8
36,0.5,5,3
36,0.75,0,1
36,0.75,1,4
36,0.75,2,7
36,0.75,3,11
36,0.75,4,9
36,0.75,5,9
36,0.75,6,6
36,0.75,7,1
36,1,0,1
36,1,1,4
36,1,2,7
36,1,3,11
36,1,4,12
36,1,5,15
36,1,6,11
36,1,7,3
37,0.25,0,1
37,0.25,1,2
37,0.25,2,6
37,0.25,3,4
37,0.25,4,2
37,0.25,5,1
37,0.5,0,1
37,0.5,1,2
37,0.5,2,7
37,0.5,3,8
37,0.5,4,6
37,0.5,5,5
37,0.5,6,3
37,0.75,0,1
37,0.75,1,2
37,0.75,2,7
37,0.75,3,10
37,0.75,4,11
37,0.75,5,9
37,0.75,6,4
37,0.75,7,2
37,0.75,8,2
37,1,0,1
37,1,1,2
37,1,2,7
37,1,3,11
37,1,4,13
37,1,5,11
37,1,6,7
37,1,7,5
37,1,8,5
37,1,9,2
38,0.25,0,1
38,0.25,1,5
38,0.25,2,5
38,0.25,3,5
38,0.5,0,1
38,0.5,1,5
38,0.5,2,9
38,0.5,3,10
38,0.5,4,5
38,0.5,5,2
38,0.75,0,1
38,0.75,1,5
38,0.75,2,10
38,0.75,3,15
38,0.75,4,10
38,0.75,5,4
38,0.75,6,2
38,0.75,7,1
38,1,0,1
38,1,1,5
38,1,2,10
38,1,3,15
38,1,4,12
38,1,5,7
38,1,6,5
38,1,7,8
38,1,8,1
39,0.25,0,1
39,0.25,1,3
39,0.25,2,8
39,0.25,3,3
39,0.25,4,1
39,0.5,0,1
39,0.5,1,3
39,0.5,2,8
39,0.5,3,8
39,0.5,4,10
39,0.5,5,2
39,0.75,0,1
39,0.75,1,3
39,0.75,2,8
39,0.75,3,9
39,0.75,4,16
39,0.75,5,8
39,0.75,6,3
39,1,0,1
39,1,1,3
39,1,2,8
39,1,3,9
39,1,4,16
39,1,5,11
39,1,6,9
39,1,7,6
39,1,8,1
40,0.25,0,1
40,0.25,1,3
40,0.25,2,4
40,0.25,3,3
40,0.25,4,4
40,0.25,5,1
40,0.5,0,1
40,0.5,1,4
40,0.5,2,7
40,0.5,3,8
40,0.5,4,7
40,0.5,5,3
40,0.5,6,1
40,0.5,7,1
40,0.75,0,1
40,0.75,1,5
40,0.75,2,8
40,0.75,3,12
40,0.75,4,13
40,0.75,5,6
40,0.75,6,2
40,0.75,7,1
40,1,0,1
40,1,1,5
40,1,2,8
40,1,3,14
40,1,4,15
40,1,5,10
40,1,6,7
40,1,7,3
40,1,8,1
41,0.25,0,1
41,0.25,1,3
41,0.25,2,5
41,0.25,3,5
41,0.25,4,2
41,0.5,0,1
41,0.5,1,3
41,0.5,2,6
41,0.5,3,10
41,0.5,4,7
41,0.5,5,4
41,0.5,6,1
41,0.75,0,1
41,0.75,1,3
41,0.75,2,6
41,0.75,3,12
41,0.75,4,10
41,0.75,5,8
41,0.75,6,7
41,0.75,7,1
41,1,0,1
41,1,1,3
41,1,2,6
41,1,3,14
41,1,4,15
41,1,5,10
41,1,6,8
41,1,7,5
41,1,8,1
41,1,9,1
42,0.25,0,1
42,0.25,1,4
42,0.25,2,6
42,0.25,3,4
42,0.25,4,1
42,0.5,0,1
42,0.5,1,5
42,0.5,2,6
42,0.5,3,8
42,0.5,4,5
42,0.5,5,5
42,0.5,6,2
42,0.75,0,1
42,0.75,1,5
42,0.75,2,7
42,0.75,3,10
42,0.75,4,8
42,0.75,5,8
42,0.75,6,5
42,0.75,7,2
42,0.75,8,1
42,0.75,9,1
42,1,0,1
42,1,1,5
42,1,2,7
42,1,3,10
42,1,4,11
42,1,5,13
42,1,6,10
42,1,7,5
42,1,8,1
42,1,9,1
43,0.25,0,1
43,0.25,1,3
43,0.25,2,5
43,0.25,3,5
43,0.25,4,2
43,0.5,0,1
43,0.5,1,4
43,0.5,2,7
43,0.5,3,10
43,0.5,4,8
43,0.5,5,2
43,0.75,0,1
43,0.75,1,4
43,0.75,2,8
43,0.75,3,11
43,0.75,4,12
43,0.75,5,9
43,0.75,6,3
43,1,0,1
43,1,1,4
43,1,2,8
43,1,3,11
43,1,4,15
43,1,5,14
43,1,6,10
43,1,7,1
44,0.25,0,1
44,0.25,1,4
44,0.25,2,5
44,0.25,3,3
44,0.25,4,2
44,0.25,5,1
44,0.5,0,1
44,0.5,1,4
44,0.5,2,7
44,0.5,3,7
44,0.5,4,8
44,0.5,5,3
44,0.5,6,1
44,0.5,7,1
44,0.75,0,1
44,0.75,1,4
44,0.75,2,7
44,0.75,3,11
44,0.75,4,12
44,0.75,5,9
44,0.75,6,2
44,0.75,7,2
44,1,0,1
44,1,1,4
44,1,2,7
44,1,3,12
44,1,4,16
44,1,5,14
44,1,6,6
44,1,7,3
44,1,8,1
45,0.25,0,1
45,0.25,1,3
45,0.25,2,6
45,0.25,3,4
45,0.25,4,2
45,0.5,0,1
45,0.5,1,3
45,0.5,2,7
45,0.5,3,9
45,0.5,4,9
45,0.5,5,3
45,0.75,0,1
45,0.75,1,3
45,0.75,2,8
45,0.75,3,13
45,0.75,4,13
45,0.75,5,9
45,0.75,6,1
45,1,0,1
45,1,1,4
45,1,2,8
45,1,3,13
45,1,4,15
45,1,5,10
45,1,6,7
45,1,7,3
45,1,8,3
46,0.25,0,1
46,0.25,1,4
46,0.25,2,5
46,0.25,3,4
46,0.25,4,2
46,0.5,0,1
46,0.5,1,5
46,0.5,2,9
46,0.5,3,8
46,0.5,4,5
46,0.5,5,4
46,0.75,0,1
46,0.75,1,5
46,0.75,2,10
46,0.75,3,11
46,0.75,4,9
46,0.75,5,7
46,0.75,6,3
46,0.75,7,2
46,1,0,1
46,1,1,5
46,1,2,10
46,1,3,12
46,1,4,13
46,1,5,11
46,1,6,7
46,1,7,4
46,1,8,1
47,0.25,0,1
47,0.25,1,3
47,0.25,2,7
47,0.25,3,4
47,0.25,4,1
47,0.5,0,1
47,0.5,1,3
47,0.5,2,8
47,0.5,3,7
47,0.5,4,5
47,0.5,5,4
47,0.5,6,3
47,0.5,7,1
47,0.75,0,1
47,0.75,1,4
47,0.75,2,8
47,0.75,3,12
47,0.75,4,10
47,0.75,5,6
47,0.75,6,4
47,0.75,7,3
47,1,0,1
47,1,1,4
47,1,2,9
47,1,3,12
47,1,4,15
47,1,5,11
47,1,6,7
47,1,7,4
47,1,8,1
48,0.25,0,1
48,0.25,1,3
48,0.25,2,5
48,0.25,3,5
48,0.25,4,2
48,0.5,0,1
48,0.5,1,4
48,0.5,2,5
48,0.5,3,10
48,0.5,4,7
48,0.5,5,5
48,0.75,0,1
48,0.75,1,4
48,0.75,2,5
48,0.75,3,10
48,0.75,4,10
48,0.75,5,13
48,0.75,6,5
48,1,0,1
48,1,1,4
48,1,2,5
48,1,3,10
48,1,4,10
48,1,5,17
48,1,6,12
48,1,7,5
49,0.25,0,1
49,0.25,1,3
49,0.25,2,5
49,0.25,3,5
49,0.25,4,2
49,0.5,0,1
49,0.5,1,4
49,0.5,2,6
49,0.5,3,7
49,0.5,4,7
49,0.5,5,5
49,0.5,6,2
49,0.75,0,1
49,0.75,1,4
49,0.75,2,6
49,0.75,3,8
49,0.75,4,8
49,0.75,5,8
49,0.75,6,6
49,0.75,7,5
49,0.75,8,2
49,1,0,1
49,1,1,4
49,1,2,6
49,1,3,9
49,1,4,10
49,1,5,8
49,1,6,7
49,1,7,9
49,1,8,5
49,1,9,5
50,0.25,0,1
50,0.25,1,5
50,0.25,2,4
50,0.25,3,6
50,0.5,0,1
50,0.5,1,5
50,0.5,2,7
50,0.5,3,12
50,0.5,4,5
50,0.5,5,2
50,0.75,0,1
50,0.75,1,5
50,0.75,2,7
50,0.75,3,15
50,0.75,4,10
50,0.75,5,7
50,0.75,6,3
50,1,0,1
50,1,1,5
50,1,2,7
