#mc_id,pct_full,cell_generation,num_cells
14,1,22,20
14,1,23,24
14,1,24,42
14,1,25,59
14,1,26,80
14,1,27,103
14,1,28,111
14,1,29,101
14,1,30,94
14,1,31,104
14,1,32,83
14,1,33,52
14,1,34,38
14,1,35,30
14,1,36,24
14,1,37,18
14,1,38,12
14,1,39,4
14,1,40,1
14,1,41,1
15,0.25,5,3
15,0.25,6,8
15,0.25,7,12
15,0.25,8,17
15,0.25,9,28
15,0.25,10,34
15,0.25,11,45
15,0.25,12,40
15,0.25,13,31
15,0.25,14,22
15,0.25,15,11
15,0.25,16,4
15,0.25,17,1
15,0.5,9,4
15,0.5,10,8
15,0.5,11,19
15,0.5,12,31
15,0.5,13,42
15,0.5,14,42
15,0.5,15,62
15,0.5,16,74
15,0.5,17,69
15,0.5,18,55
15,0.5,19,46
15,0.5,20,34
15,0.5,21,19
15,0.5,22,6
15,0.5,23,1
15,0.75,11,1
15,0.75,12,5
15,0.75,13,8
15,0.75,14,16
15,0.75,15,21
15,0.75,16,45
15,0.75,17,58
15,0.75,18,80
15,0.75,19,103
15,0.75,20,104
15,0.75,21,80
15,0.75,22,72
15,0.75,23,72
15,0.75,24,55
15,0.75,25,25
15,0.75,26,13
15,0.75,27,4
15,0.75,28,2
15,0.75,29,1
15,0.75,30,2
15,0.75,31,1
15,1,19,2
15,1,20,5
15,1,21,5
15,1,22,7
15,1,23,12
15,1,24,19
15,1,25,41
15,1,26,54
15,1,27,67
15,1,28,103
15,1,29,111
15,1,30,90
15,1,31,84
15,1,32,91
15,1,33,85
15,1,34,63
15,1,35,42
15,1,36,46
15,1,37,40
15,1,38,22
15,1,39,17
15,1,40,7
15,1,41,3
15,1,42,4
15,1,43,3
15,1,44,1
16,0.25,3,1
16,0.25,4,2
16,0.25,5,5
16,0.25,6,9
16,0.25,7,22
16,0.25,8,30
16,0.25,9,46
16,0.25,10,48
16,0.25,11,50
16,0.25,12,27
16,0.25,13,11
16,0.25,14,5
16,0.5,6,1
16,0.5,7,4
16,0.5,8,3
16,0.5,9,6
16,0.5,10,14
16,0.5,11,41
16,0.5,12,72
16,0.5,13,71
16,0.5,14,95
16,0.5,15,87
16,0.5,16,62
16,0.5,17,34
16,0.5,18,17
16,0.5,19,5
16,0.75,9,1
16,0.75,10,2
16,0.75,11,1
16,0.75,12,7
16,0.75,13,20
16,0.75,14,51
16,0.75,15,95
16,0.75,16,115
16,0.75,17,114
16,0.75,18,116
16,0.75,19,104
16,0.75,20,78
16,0.75,21,43
16,0.75,22,15
16,0.75,23,5
16,0.75,24,1
16,1,18,1
16,1,19,2
16,1,20,4
16,1,21,13
16,1,22,20
16,1,23,28
16,1,24,51
16,1,25,61
16,1,26,91
16,1,27,114
16,1,28,110
16,1,29,111
16,1,30,101
16,1,31,100
16,1,32,96
16,1,33,46
16,1,34,33
16,1,35,25
16,1,36,12
16,1,37,5
17,0.25,1,1
17,0.25,2,1
17,0.25,3,4
17,0.25,4,7
17,0.25,5,7
